method,trial_seed,latency_scale,disturbance_scale,success,tracking_rmse,tail_tracking_rmse,final_error,boundary_discontinuity,p95_boundary_discontinuity,handoff_staleness,context_age_ms,rms_jerk,idle_fraction,deadline_miss_steps,simulated_first_action_latency_ms,configured_first_action_latency_ms,emitted_chunks,decoder_launches,decoder_sequential_passes,decoder_slot_updates,causal_pair_interactions
streaming_causal,1230043459,1.0,0.5,1.0,0.4334874994446106,0.19101553423415937,0.14106712110188685,0.036814665588683744,0.08092953458183016,0.0011217832650647257,28.333333333333336,12.794577949308092,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,1230043459,1.0,0.5,1.0,0.43126769292645206,0.17922013406505646,0.12639741262123766,0.12563656690379046,0.29013552263388837,0.001537689665771756,125.0,12.99852337352145,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,4039245169,1.0,0.5,1.0,0.4640576593042341,0.13245761132470987,0.17769209277607673,0.1923461640095641,0.4129995078725327,0.1295439580928597,125.0,13.435137384507541,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,4039245169,1.0,0.5,1.0,0.44952799310852465,0.14465476503982844,0.1674467632716975,0.23541838995945347,0.4524694613053775,0.05132995538350698,50.0,12.078700182206564,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,4039245169,1.0,0.5,0.0,0.47454900450027787,0.23211686184729774,0.24093331192257647,0.27148599918833755,0.4477002418047412,0.027750685520004575,28.333333333333336,13.374975415180948,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,4039245169,1.0,0.5,1.0,0.4912318337427987,0.1573848652651544,0.17245535953168512,0.030755166876449424,0.05133854685718689,0.0013584376434909627,28.333333333333336,12.650549045292887,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,4039245169,1.0,0.5,1.0,0.48383482912714865,0.14835006425181196,0.15965520320087612,0.12475967063873221,0.25547564152334606,0.0018256923366725116,125.0,12.895929783722504,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,3284449574,1.0,0.5,1.0,0.46324029524646615,0.1832759418376255,0.15059473866546982,0.18219626716569087,0.4897488296317159,0.11101809944179797,125.0,13.384730165992753,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,3284449574,1.0,0.5,1.0,0.44880161640845145,0.19383380904877776,0.18076256605487745,0.3324114701546376,0.5598729549967572,0.04378358391266664,50.0,12.983895863761683,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,3284449574,1.0,0.5,1.0,0.4736330958542981,0.18097883803253634,0.09611278024488751,0.2489617873391144,0.5617441899818699,0.023460140301285348,28.333333333333336,13.35408965081285,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,3284449574,1.0,0.5,1.0,0.4881814096889594,0.1753467344083076,0.16802017363147784,0.03104517078152317,0.048205611293919176,0.0011863273299939775,28.333333333333336,12.652868433174474,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,3284449574,1.0,0.5,1.0,0.4821663436759489,0.17114235024455693,0.1651315239704083,0.10999268739506446,0.2961989915689201,0.0019386618068010328,125.0,12.92260300257004,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,3622483384,1.0,0.5,1.0,0.44974576467994826,0.18438520158346272,0.05376523227557878,0.20016274602175083,0.43697073174536877,0.12769960891249477,125.0,13.444701976656093,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,3622483384,1.0,0.5,1.0,0.4335959674535044,0.19193636550848583,0.03934597679850529,0.3005976403636042,0.6460344956971498,0.05063420116880445,50.0,13.585734525003758,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,3622483384,1.0,0.5,1.0,0.4492239151542981,0.13122203297926122,0.2195838710073494,0.21578903631136306,0.34412697606639825,0.026844668753480547,28.333333333333336,13.137432458269355,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,3622483384,1.0,0.5,0.0,0.48240231450918564,0.2098049740483858,0.07800173297935487,0.04228034625136535,0.07751924885302752,0.0012635353968199958,28.333333333333336,12.681383831282725,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,3622483384,1.0,0.5,1.0,0.4750131719197607,0.19853791636762605,0.07131730273668654,0.135432115951805,0.26240966942313276,0.002000715985871922,125.0,12.925810202811265,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,2275001255,1.0,0.5,1.0,0.4483328643488697,0.15313130400214917,0.0670823975853692,0.201919116296298,0.6660814852776971,0.1194967107503825,125.0,13.71086827080766,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,2275001255,1.0,0.5,1.0,0.44141227690343837,0.175942886318303,0.07561620476492771,0.26165794191634,0.5820621903696904,0.04692807022819581,50.0,12.875812831885609,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,2275001255,1.0,0.5,0.0,0.45234967546346194,0.2502592478019761,0.150196660557259,0.27353666430241175,0.710872053547404,0.024862578195904865,28.333333333333336,13.588600139607658,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,2275001255,1.0,0.5,1.0,0.45760449700965916,0.14330388750355216,0.06819820814363062,0.034373940429866245,0.06864672348540937,0.0012408624196092852,28.333333333333336,12.782663397189188,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,2275001255,1.0,0.5,1.0,0.4540949115933335,0.13637644544807156,0.07023504063121641,0.10542567352679848,0.3279767388210466,0.0015354195244958217,125.0,12.989015203760312,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,2629124651,1.0,0.5,1.0,0.4530377221485941,0.10070623118350039,0.11644330833896206,0.17818352701792167,0.45696717084201055,0.11236832130893155,125.0,13.380794222797764,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,2629124651,1.0,0.5,1.0,0.43988106917840575,0.11046048206731117,0.10211264527688259,0.29286256745111783,0.6239933345254411,0.044565085252054576,50.0,12.402326793109884,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,2629124651,1.0,0.5,1.0,0.4646435632276913,0.14564242525343743,0.12504717051987754,0.22784000742901273,0.4271229876328906,0.023251403654095792,28.333333333333336,13.192794869465535,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,2629124651,1.0,0.5,1.0,0.4824183758291513,0.09723227023239873,0.11802303881761807,0.03597660838377242,0.06231659928520094,0.0011645678396478936,28.333333333333336,12.670378486108246,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,2629124651,1.0,0.5,1.0,0.47668888935140225,0.10135331746728454,0.11717695667954647,0.12929085800129647,0.3466006074376731,0.001787514291954424,125.0,12.916580239058305,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,2489518099,1.0,0.5,1.0,0.4448137963678588,0.13641721516681365,0.110392233997749,0.18059692831732738,0.38175025681084795,0.12316539843401324,125.0,13.43195208057028,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,2489518099,1.0,0.5,1.0,0.4313891001521751,0.1448885472791707,0.13973306348606865,0.295878777350817,0.5594707445731875,0.04907449738503288,50.0,12.768697064998642,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,2489518099,1.0,0.5,0.0,0.4503019048470792,0.2244688229407239,0.07054462294615862,0.20231773294110253,0.2926451662960518,0.02551725103596759,28.333333333333336,13.068326843088848,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,2489518099,1.0,0.5,1.0,0.4750829061666119,0.115272403316055,0.10688724697219237,0.03650213438921539,0.06466723444982601,0.0011043935258180496,28.333333333333336,12.638364719504422,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,2489518099,1.0,0.5,1.0,0.4684699210285198,0.11212794087254688,0.11749867010305308,0.12856280892150482,0.237522960604868,0.0015399967709691811,125.0,12.879396805147072,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,1095561498,1.0,0.5,1.0,0.4555711295037277,0.11413899412047941,0.08339662711263941,0.17978502351180214,0.44236447504663967,0.1074706557045061,125.0,13.379608423093165,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,1095561498,1.0,0.5,1.0,0.44503613165056405,0.13505013904911026,0.09704895145126806,0.2942162248386781,0.48229587528190404,0.04284264882003616,50.0,12.871583387619548,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,1095561498,1.0,0.5,1.0,0.4619627328412969,0.1333360722727849,0.061189742372679976,0.21515483254892798,0.47325840823872145,0.022355654877912752,28.333333333333336,13.169938436073744,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,1095561498,1.0,0.5,1.0,0.4850036144541022,0.11561374635204476,0.1123104916141498,0.03573315616241005,0.06518378357923418,0.0012542951324392333,28.333333333333336,12.650989036580587,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,1095561498,1.0,0.5,1.0,0.47862151513715906,0.11564809400675567,0.10066607164928683,0.11635647318065043,0.29976656659115636,0.0017508513237032336,125.0,12.91630373514246,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,3158593013,1.0,0.5,1.0,0.4309167377660169,0.17523373102020323,0.15925908134842207,0.21359769092303382,0.49407430028954635,0.11720147493059492,125.0,13.599319257676024,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,3158593013,1.0,0.5,1.0,0.4185864954391002,0.18400464657793197,0.1641939067155062,0.3282211909374808,0.6451561563962935,0.046349006499125434,50.0,13.109144914003714,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,3158593013,1.0,0.5,0.0,0.42845646636223084,0.2431987711878625,0.23491446469536476,0.24625046063956516,0.35522498238175215,0.024427374630829765,28.333333333333336,13.308267448266388,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,3158593013,1.0,0.5,1.0,0.4480026511946696,0.19654387816536428,0.1525800970614759,0.0418112429168445,0.07131621029146083,0.001151836975978787,28.333333333333336,12.746200495548608,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,3158593013,1.0,0.5,1.0,0.44350117195965616,0.18676385880120566,0.14333251215324935,0.13882360222949025,0.2699437286011897,0.0018601213241992824,125.0,12.999785365974262,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,2628351122,1.0,0.5,1.0,0.4622356773860403,0.14100776589283054,0.0690160076898985,0.17085481659964874,0.41462989527919364,0.11122142965239987,125.0,13.21438266657404,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,2628351122,1.0,0.5,1.0,0.4470993853703798,0.15112516807130905,0.07819411798967449,0.2871846357822059,0.6029671227978923,0.044508413990781134,50.0,12.991571042625662,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,2628351122,1.0,0.5,0.0,0.47713547058231237,0.20433693931582436,0.07293494245283191,0.23689397778776794,0.4610650072369889,0.023750832391097817,28.333333333333336,13.212755312324896,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,2628351122,1.0,0.5,1.0,0.49197109564958563,0.13087432214575348,0.08108502695177731,0.02891050979010137,0.05151323568802607,0.0009753795621920417,28.333333333333336,12.627128647991045,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,2628351122,1.0,0.5,1.0,0.485450149279563,0.1243740507349361,0.08422415197348075,0.10670459588518072,0.30241442284904074,0.0017269808878278474,125.0,12.854580727891053,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,497554903,1.0,0.5,1.0,0.4585878984992399,0.061587981658326255,0.01965164493075438,0.18776283566651134,0.4236223475284101,0.13382379739877356,125.0,13.275555051249867,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,497554903,1.0,0.5,1.0,0.44399173100629286,0.07743551199315717,0.03897744931071455,0.2888990560104369,0.5418431385220226,0.053537605067768924,50.0,12.60814869523656,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,497554903,1.0,0.5,1.0,0.4659074083712667,0.19255520888749095,0.05310197568886807,0.25680394357752817,0.4127829142552994,0.027350783928566862,28.333333333333336,13.238286403898412,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,497554903,1.0,0.5,1.0,0.4885174817113413,0.06270499278093573,0.029036858236458376,0.034627240315116534,0.07426097041016352,0.0012099580535102558,28.333333333333336,12.633872329383705,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,497554903,1.0,0.5,1.0,0.48212221014387435,0.07027396514697287,0.025827498352970078,0.12589539935619712,0.2653469713791937,0.0018526592274068431,125.0,12.848257437674174,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,2756077634,1.0,0.5,1.0,0.44339788742973324,0.14465824562550433,0.08709194826555237,0.22095278122846201,0.6672767393081115,0.11016644701301993,125.0,13.739880744041034,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,2756077634,1.0,0.5,1.0,0.4275796768595529,0.15833984021213168,0.07629014213538106,0.3415199985927555,0.7408735499361108,0.04213302418967248,50.0,13.187667000940191,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,2756077634,1.0,0.5,1.0,0.44425103647319053,0.12857574611781566,0.2088686315773268,0.3099061994900921,0.7090452238984826,0.02388405353477856,28.333333333333336,13.78788373903774,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,2756077634,1.0,0.5,1.0,0.4452332055998103,0.17340920865454967,0.09245922827998028,0.03375135699743006,0.07308264515803699,0.0011892645131291286,28.333333333333336,12.780100523212917,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,2756077634,1.0,0.5,1.0,0.4439088956434829,0.1655884230489139,0.07040273274264104,0.0984277544220018,0.25953976426747066,0.001728741922997501,125.0,12.918774375090496,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,538581970,1.0,0.5,1.0,0.46300135805771525,0.15100037289928345,0.17861049893052366,0.2159108821660345,0.5129065019194459,0.11449745270436798,125.0,13.64475237595742,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,538581970,1.0,0.5,1.0,0.44851166770496304,0.15063819453003782,0.16480667131381224,0.3091417382118691,0.601952030362798,0.04477704669884138,50.0,12.593434437964143,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,538581970,1.0,0.5,1.0,0.4728414170879537,0.1632867930201013,0.10028902021349757,0.31269146815809157,0.6107849354020407,0.02504243399477479,28.333333333333336,13.689398959729273,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,538581970,1.0,0.5,1.0,0.4771363790841669,0.16904964070577472,0.19659981829340362,0.02832550949539026,0.06416446456077694,0.0013103644905345499,28.333333333333336,12.685365783720702,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,538581970,1.0,0.5,1.0,0.4725015203873357,0.16186638748081206,0.18139806283797283,0.10674817461386307,0.1917170753149721,0.002087375277000153,125.0,12.893928073687379,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,320516146,1.0,0.5,1.0,0.4649415617466575,0.09382798466613995,0.14857068160781126,0.1893112465236836,0.4181966347131342,0.1261147349540498,125.0,13.392960598221466,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,320516146,1.0,0.5,1.0,0.4468008221482328,0.09435813956403315,0.17650416276268172,0.2929212553395769,0.5636433041606367,0.050099173076801166,50.0,13.02085338652259,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,320516146,1.0,0.5,0.0,0.4759604432745802,0.2562313661345931,0.15078276822912073,0.2661046532550685,0.4224116107093113,0.0260150502245691,28.333333333333336,13.26677888003646,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,320516146,1.0,0.5,1.0,0.4950884731923011,0.08169811698613215,0.13833087398550264,0.037853922232929875,0.07542397595934643,0.001254448908812668,28.333333333333336,12.61758721982723,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,320516146,1.0,0.5,1.0,0.487981413818361,0.07850650684409245,0.1380417593958336,0.12495695881953163,0.3014460819286333,0.002044274577991839,125.0,12.909603783054445,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,4044946535,1.0,0.5,1.0,0.45237118287143047,0.15664272708218938,0.16093901960163423,0.21677472852132101,0.5691234963783766,0.13930512159009906,125.0,13.698481088108817,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,4044946535,1.0,0.5,1.0,0.43300144305900634,0.1537321223552432,0.15596060732911232,0.3397664452924961,0.7214672541760863,0.054477526450718045,50.0,13.232965603238576,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,4044946535,1.0,0.5,0.0,0.4515211275324085,0.26431807764966,0.19875822854341132,0.28510174897368346,0.5367886520377164,0.02874603198971215,28.333333333333336,13.620373667513048,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,4044946535,1.0,0.5,1.0,0.46664128360733464,0.1678667060380996,0.16302278017311883,0.03981074441570045,0.07349419717951719,0.0015553216017177894,28.333333333333336,12.793505540348798,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,4044946535,1.0,0.5,1.0,0.46093136677654034,0.159741137108396,0.15848391777670784,0.1256594704997852,0.3648466311185257,0.0019695205598144368,125.0,13.014145521570978,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,3683088461,1.0,0.5,0.0,0.4507574497617015,0.20688249287350036,0.12093330021206028,0.2003005722319895,0.6041391798680199,0.10603552216534325,125.0,13.603001539238193,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,3683088461,1.0,0.5,0.0,0.4366218658017752,0.2139313592176612,0.1482330458018088,0.3130699519334681,0.5681456789227022,0.04141198085569792,50.0,13.311732866856802,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,3683088461,1.0,0.5,1.0,0.4542271890284349,0.19289908942525402,0.1127781923727878,0.26975946471375073,0.5963892858131542,0.023023901705889954,28.333333333333336,13.500342617876079,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,3683088461,1.0,0.5,0.0,0.4674231454755092,0.2200797988461745,0.13663445253256437,0.0330994352620383,0.09305654917174246,0.0013406531705615345,28.333333333333336,12.784081260663994,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,3683088461,1.0,0.5,0.0,0.46197282316928207,0.20555425420547424,0.1342844990066402,0.10785785901536157,0.36047703633067896,0.0016688443417143732,125.0,12.92969627024942,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,3868093799,1.0,0.5,1.0,0.4681515166017034,0.13705667669049756,0.09438367820849818,0.19893781235493163,0.5344371331649197,0.1317938555945892,125.0,13.599195714338618,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,3868093799,1.0,0.5,1.0,0.45215103598234974,0.15291898292079814,0.1279773165488813,0.26471832083222147,0.46931568167734905,0.0517508516089154,50.0,13.244751670078816,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,3868093799,1.0,0.5,0.0,0.4744526992441185,0.22230352308278845,0.09795644063117058,0.30005209714974845,0.6959421393330634,0.027949150448929795,28.333333333333336,13.643260518957197,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,3868093799,1.0,0.5,1.0,0.4830221377559921,0.15247426143797999,0.10961016773059731,0.030549957857839545,0.050796227167545706,0.0014105889938417484,28.333333333333336,12.664840929698647,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,3868093799,1.0,0.5,1.0,0.47710006979459213,0.14887520402231555,0.10639999470904232,0.10488810936785455,0.1868047906021538,0.00199270242355168,125.0,12.88790707644177,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,4001391956,1.0,0.5,1.0,0.46651748003179777,0.1444344506566377,0.148764583840907,0.2195435074475221,0.5611413442559727,0.1372673524979758,125.0,13.679827885358893,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,4001391956,1.0,0.5,1.0,0.45632141432862,0.15977295291418941,0.16116178638619297,0.3461514288384588,0.5571146969508197,0.05371638607889011,50.0,12.21139465699949,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,4001391956,1.0,0.5,0.0,0.4735145830047215,0.2597629673557127,0.15702766865672071,0.294588704863398,0.6340590919951111,0.028802719762923697,28.333333333333336,13.673772372009697,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,4001391956,1.0,0.5,1.0,0.4823633105723874,0.14454047214150925,0.1497984690534056,0.03577534847009427,0.07865659319444494,0.001432889567389211,28.333333333333336,12.75668043246441,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,4001391956,1.0,0.5,1.0,0.4764329234385885,0.13947475299348128,0.14816525536394257,0.1250063978803653,0.3081474656249896,0.002183405113542925,125.0,12.989057932217715,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,2008734468,1.0,0.5,1.0,0.4608982430041446,0.054963885527150105,0.07950837232038079,0.20046817371738943,0.45693528810615597,0.1265150682346718,125.0,13.377040267209866,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,2008734468,1.0,0.5,1.0,0.4488537352492112,0.06004203997696155,0.07992995584417976,0.30510162318524603,0.6425694660928646,0.05055652257360996,50.0,12.521647649619613,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,2008734468,1.0,0.5,0.0,0.47246831330674444,0.2461076010302567,0.11812480858131706,0.2625409188376586,0.4774245109295943,0.02598980366316334,28.333333333333336,13.269453015925407,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,2008734468,1.0,0.5,1.0,0.49085321806195964,0.0642256494832109,0.0651040066312935,0.037497439132879576,0.07839102731482098,0.0012241573482987761,28.333333333333336,12.598847594944917,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,2008734468,1.0,0.5,1.0,0.48361152794298856,0.06621042948482807,0.07161274111468252,0.13135083400763586,0.35886931077903694,0.0017975654126099305,125.0,12.920512416730018,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,2800653827,1.0,0.5,1.0,0.4720884410384091,0.16872600874064111,0.11294450264619138,0.20190622060134114,0.5412270555249206,0.11569415863238029,125.0,13.460355715189284,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,2800653827,1.0,0.5,1.0,0.45856838102093805,0.1606030108016084,0.15364109818502125,0.2573942958675301,0.6002806719453512,0.04457845264688223,50.0,12.540016142658171,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,2800653827,1.0,0.5,0.0,0.48577900496827614,0.25795650002572257,0.06032062183918618,0.309782062874285,0.7389084736762725,0.025310087738033636,28.333333333333336,13.666993187832961,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,2800653827,1.0,0.5,1.0,0.4884225305450216,0.15215967395204325,0.11874204652560504,0.02960903525248619,0.04590489153526846,0.0012296983086082637,28.333333333333336,12.670843979831497,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,2800653827,1.0,0.5,1.0,0.48346741696822665,0.1426195146769729,0.12866037755332604,0.1063993428473965,0.1921088847393678,0.001838161241509363,125.0,12.871655713646557,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,3246046092,1.0,0.5,0.0,0.44986953381734024,0.20225867988176746,0.150281479326612,0.21393794360440543,0.5419417732472162,0.1083023626450261,125.0,13.618348174322167,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,3246046092,1.0,0.5,0.0,0.4386707935506228,0.20145562991836743,0.16703757011039008,0.3197532827593132,0.5637430024137868,0.04166888264110272,50.0,12.826197191248069,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,3246046092,1.0,0.5,1.0,0.451477015670247,0.1650330478921699,0.146610361052726,0.27986430108733085,0.512915416277965,0.023872484925011282,28.333333333333336,13.52159744728889,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,3246046092,1.0,0.5,0.0,0.46562586858726623,0.2081965038695116,0.18121554359065822,0.03440785553209916,0.09283421797539346,0.0013551202019328262,28.333333333333336,12.746841035819962,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,3246046092,1.0,0.5,0.0,0.4621542886164887,0.20108760500662848,0.17586856458574043,0.12002213612484684,0.26379629961209383,0.002114317165665323,125.0,12.968552333961389,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,3872193481,1.0,0.5,1.0,0.4379197148852552,0.15560912486564643,0.06820099974534204,0.20092504174292866,0.6108654541298455,0.10520003957892046,125.0,13.657122707815544,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,3872193481,1.0,0.5,1.0,0.4283866568500874,0.17502928277910781,0.08380964801203097,0.27894258851691334,0.5913860270308904,0.04120875137735837,50.0,12.327533107796967,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,3872193481,1.0,0.5,0.0,0.4417854921424951,0.20940100570460254,0.12981798289891164,0.2454425756769302,0.554452862936713,0.022168183642383227,28.333333333333336,13.476599933026586,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,3872193481,1.0,0.5,1.0,0.4473166359146646,0.15041361498941888,0.08121353290387173,0.03321484848909277,0.07034684186069397,0.0012232026676163557,28.333333333333336,12.798622225150126,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,3872193481,1.0,0.5,1.0,0.4446360480362273,0.1479022932646731,0.08105565558362607,0.11850820091354923,0.3525311002185534,0.0015902201109028792,125.0,13.023364205715174,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,1920198498,1.0,0.5,1.0,0.43805007900450993,0.12263172928774946,0.05982516652872223,0.2122470230136088,0.48597279265358395,0.11748564992551427,125.0,13.612840482827707,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
few_step_distilled,1920198498,1.0,0.5,1.0,0.4209478186781898,0.13050879492279913,0.07439683086655856,0.3616416354053456,0.683535643591529,0.046489287464148585,50.0,12.668276211600997,0.008333333333333333,0,50.0,40.0,30,30,60,60,0
streaming_no_causal,1920198498,1.0,0.5,0.0,0.43697120535800466,0.20794309940575242,0.18688364258741635,0.2723111917384451,0.3832276514197094,0.024828857813419456,28.333333333333336,13.485846793732804,0.020833333333333332,0,125.0,120.0,30,30,35,195,0
streaming_causal,1920198498,1.0,0.5,1.0,0.45239641208397946,0.15719952586513578,0.04942786181986951,0.033577476323499826,0.058639151140384795,0.0012712169239330632,28.333333333333336,12.767768674223896,0.020833333333333332,0,125.0,120.0,30,30,35,195,644
future_state_conditioned,1920198498,1.0,0.5,1.0,0.44866424831480234,0.15063588473563472,0.05085240553822421,0.12302860275641676,0.2657718386452724,0.001927573745726381,125.0,12.960502053544293,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
isolated_n_step,4121120007,1.0,0.5,1.0,0.47533562109480004,0.11976712453192646,0.15902592068154398,0.1983723471007475,0.47573869962761206,0.1246513121787501,125.0,13.399772435024746,0.020833333333333332,0,125.0,120.0,30,30,180,180,0
