method,delay,trial,tracking_rmse,tail_tracking_rmse,final_error,success,handoff_action_jump,proprio_context_error,latent_context_rmse,handoff_policy_error,control_effort
obs_transport,0,15,1.2153621748271808,0.657950964013075,0.4954996108103307,1.0,0.8517572408445915,0.0,0.0,0.0,5.640019242750298
obs_innovation,0,15,1.2153621748271808,0.657950964013075,0.4954996108103307,1.0,0.8517572408445915,0.0,0.0,0.0,5.640019242750298
policy_consistency,0,15,1.2153621748271808,0.657950964013075,0.4954996108103307,1.0,0.8517572408445915,0.0,0.0,0.0,5.640019242750298
oracle_fresh,0,16,1.1094553746592473,0.5929659514872565,0.5822927308394057,1.0,0.8911356722820486,0.0,0.0,0.0,5.141797162589226
naive_stale,0,16,1.1094553746592473,0.5929659514872565,0.5822927308394057,1.0,0.8911356722820486,0.0,0.0,0.0,5.141797162589226
state_rollout,0,16,1.1094553746592473,0.5929659514872565,0.5822927308394057,1.0,0.8911356722820486,0.0,0.0,0.0,5.141797162589226
state_correction,0,16,1.1094553746592473,0.5929659514872565,0.5822927308394057,1.0,0.8911356722820486,0.0,0.0,0.0,5.141797162589226
obs_transport,0,16,1.1094553746592473,0.5929659514872565,0.5822927308394057,1.0,0.8911356722820486,0.0,0.0,0.0,5.141797162589226
obs_innovation,0,16,1.1094553746592473,0.5929659514872565,0.5822927308394057,1.0,0.8911356722820486,0.0,0.0,0.0,5.141797162589226
policy_consistency,0,16,1.1094553746592473,0.5929659514872565,0.5822927308394057,1.0,0.8911356722820486,0.0,0.0,0.0,5.141797162589226
oracle_fresh,0,17,1.0229191424175488,0.7021263388118355,0.5671268623083984,1.0,0.8552492161832779,0.0,0.0,0.0,5.0969506369626725
naive_stale,0,17,1.0229191424175488,0.7021263388118355,0.5671268623083984,1.0,0.8552492161832779,0.0,0.0,0.0,5.0969506369626725
state_rollout,0,17,1.0229191424175488,0.7021263388118355,0.5671268623083984,1.0,0.8552492161832779,0.0,0.0,0.0,5.0969506369626725
state_correction,0,17,1.0229191424175488,0.7021263388118355,0.5671268623083984,1.0,0.8552492161832779,0.0,0.0,0.0,5.0969506369626725
obs_transport,0,17,1.0229191424175488,0.7021263388118355,0.5671268623083984,1.0,0.8552492161832779,0.0,0.0,0.0,5.0969506369626725
obs_innovation,0,17,1.0229191424175488,0.7021263388118355,0.5671268623083984,1.0,0.8552492161832779,0.0,0.0,0.0,5.0969506369626725
policy_consistency,0,17,1.0229191424175488,0.7021263388118355,0.5671268623083984,1.0,0.8552492161832779,0.0,0.0,0.0,5.0969506369626725
oracle_fresh,0,18,1.2132643100678906,0.6264269587282212,0.5793647122095947,1.0,0.8031882773213261,0.0,0.0,0.0,5.118612860220533
naive_stale,0,18,1.2132643100678906,0.6264269587282212,0.5793647122095947,1.0,0.8031882773213261,0.0,0.0,0.0,5.118612860220533
state_rollout,0,18,1.2132643100678906,0.6264269587282212,0.5793647122095947,1.0,0.8031882773213261,0.0,0.0,0.0,5.118612860220533
state_correction,0,18,1.2132643100678906,0.6264269587282212,0.5793647122095947,1.0,0.8031882773213261,0.0,0.0,0.0,5.118612860220533
obs_transport,0,18,1.2132643100678906,0.6264269587282212,0.5793647122095947,1.0,0.8031882773213261,0.0,0.0,0.0,5.118612860220533
obs_innovation,0,18,1.2132643100678906,0.6264269587282212,0.5793647122095947,1.0,0.8031882773213261,0.0,0.0,0.0,5.118612860220533
policy_consistency,0,18,1.2132643100678906,0.6264269587282212,0.5793647122095947,1.0,0.8031882773213261,0.0,0.0,0.0,5.118612860220533
