scenario_id,seed,method,shift_level,mirrored,corruption,horizon,success,assisted_completion,progress,tracking_rmse,tracking_progress,interventions,disturbance_events,recoveries,recovery_rate,wrong_contacts,smoothness,command_jerk,steps,final_target_distance
s1_m0_c00_h06_t01,1195792,language_prior,1,0,0.000000,6,0,0,0.166667,1.265698,0.140596,2,0,0,0.000000,7,0.025161,0.034297,178,1.290761
s1_m0_c00_h06_t01,1195792,nearest_demo_replay,1,0,0.000000,6,0,0,0.333333,0.807337,0.283985,2,1,0,0.000000,4,0.030005,0.036651,178,0.169656
s1_m0_c00_h06_t01,1195792,phase_retrieval,1,0,0.000000,6,0,0,0.333333,1.013405,0.284916,2,1,0,0.000000,2,0.029897,0.038360,178,1.028701
s1_m0_c00_h06_t01,1195792,full_demo_attention,1,0,0.000000,6,0,0,0.000000,1.439208,0.000000,2,0,0,0.000000,3,0.021396,0.023074,178,1.593190
s1_m0_c00_h06_t01,1195792,latent_intent,1,0,0.000000,6,1,1,1.000000,1.031553,0.374552,0,2,2,1.000000,4,0.036536,0.041390,92,0.000000
s1_m0_c00_h06_t02,1203711,language_prior,1,0,0.000000,6,0,0,0.333333,1.365336,0.295158,2,1,0,0.000000,6,0.024961,0.035446,178,1.442247
s1_m0_c00_h06_t02,1203711,nearest_demo_replay,1,0,0.000000,6,0,0,0.500000,0.574166,0.459963,2,1,1,1.000000,3,0.027289,0.034797,178,0.159060
s1_m0_c00_h06_t02,1203711,phase_retrieval,1,0,0.000000,6,0,0,0.500000,1.004035,0.459963,2,1,1,1.000000,4,0.030079,0.043430,178,0.987637
s1_m0_c00_h06_t02,1203711,full_demo_attention,1,0,0.000000,6,0,0,0.166667,1.504767,0.162011,2,0,0,0.000000,2,0.023783,0.027235,178,1.753334
s1_m0_c00_h06_t02,1203711,latent_intent,1,0,0.000000,6,1,1,1.000000,0.842823,0.488584,0,2,2,1.000000,4,0.041373,0.047672,72,0.000000
s1_m0_c00_h06_t03,1211630,language_prior,1,0,0.000000,6,0,0,0.333333,1.274707,0.293296,2,1,0,0.000000,6,0.028537,0.038027,178,1.331119
s1_m0_c00_h06_t03,1211630,nearest_demo_replay,1,0,0.000000,6,0,0,0.166667,0.500264,0.161080,2,0,0,0.000000,2,0.033450,0.047275,178,0.154725
s1_m0_c00_h06_t03,1211630,phase_retrieval,1,0,0.000000,6,0,0,0.166667,0.763883,0.161080,2,0,0,0.000000,3,0.034816,0.053843,178,0.739826
s1_m0_c00_h06_t03,1211630,full_demo_attention,1,0,0.000000,6,0,0,0.166667,0.721748,0.161080,2,0,0,0.000000,2,0.023228,0.025932,178,0.739735
s1_m0_c00_h06_t03,1211630,latent_intent,1,0,0.000000,6,1,1,1.000000,0.958125,0.468354,0,2,2,1.000000,4,0.037756,0.044597,78,0.000000
s1_m0_c00_h06_t04,1219549,language_prior,1,0,0.000000,6,0,0,0.500000,0.960845,0.423650,2,1,1,1.000000,7,0.028732,0.039026,178,1.024478
s1_m0_c00_h06_t04,1219549,nearest_demo_replay,1,0,0.000000,6,0,0,0.166667,0.705860,0.161080,2,0,0,0.000000,5,0.031108,0.041533,178,0.660374
s1_m0_c00_h06_t04,1219549,phase_retrieval,1,0,0.000000,6,0,0,0.166667,0.896950,0.161080,2,0,0,0.000000,3,0.031529,0.046656,178,0.606803
s1_m0_c00_h06_t04,1219549,full_demo_attention,1,0,0.000000,6,0,0,0.166667,0.687850,0.161080,2,0,0,0.000000,2,0.024139,0.029386,178,0.609695
s1_m0_c00_h06_t04,1219549,latent_intent,1,0,0.000000,6,1,1,1.000000,0.846673,0.462719,0,2,2,1.000000,5,0.038205,0.042994,75,0.000000
s1_m0_c00_h06_t05,1227468,language_prior,1,0,0.000000,6,0,0,0.166667,1.306656,0.126629,2,0,0,0.000000,7,0.030273,0.040885,178,1.420067
s1_m0_c00_h06_t05,1227468,nearest_demo_replay,1,0,0.000000,6,0,0,0.166667,0.586469,0.156425,2,0,0,0.000000,3,0.030887,0.040770,178,0.173482
s1_m0_c00_h06_t05,1227468,phase_retrieval,1,0,0.000000,6,0,0,0.166667,0.986141,0.156425,2,0,0,0.000000,4,0.034609,0.051091,178,0.858101
s1_m0_c00_h06_t05,1227468,full_demo_attention,1,0,0.000000,6,0,0,0.166667,0.844678,0.156425,2,0,0,0.000000,3,0.021817,0.023839,178,0.862261
s1_m0_c00_h06_t05,1227468,latent_intent,1,0,0.000000,6,1,1,1.000000,0.908843,0.397436,0,2,2,1.000000,4,0.037976,0.042059,77,0.000000
s1_m0_c00_h09_t00,1235387,language_prior,1,0,0.000000,9,0,0,0.222222,1.254769,0.188136,2,0,0,0.000000,8,0.024785,0.035543,250,1.322036
s1_m0_c00_h09_t00,1235387,nearest_demo_replay,1,0,0.000000,9,0,0,0.333333,0.753740,0.213369,2,1,0,0.000000,6,0.033582,0.048500,250,1.386139
s1_m0_c00_h09_t00,1235387,phase_retrieval,1,0,0.000000,9,0,0,0.000000,0.676386,0.000000,2,0,0,0.000000,3,0.025020,0.037746,250,0.600831
s1_m0_c00_h09_t00,1235387,full_demo_attention,1,0,0.000000,9,0,0,0.000000,0.834893,0.000000,2,0,0,0.000000,3,0.024724,0.029655,250,0.819210
s1_m0_c00_h09_t00,1235387,latent_intent,1,0,0.000000,9,1,1,1.000000,0.859319,0.416912,0,2,2,1.000000,8,0.039647,0.044766,112,0.000000
s1_m0_c00_h09_t01,1243306,language_prior,1,0,0.000000,9,0,0,0.222222,1.063404,0.193006,2,0,0,0.000000,9,0.026653,0.037203,250,0.969312
s1_m0_c00_h09_t01,1243306,nearest_demo_replay,1,0,0.000000,9,0,0,0.222222,1.628106,0.201417,2,0,0,0.000000,7,0.030091,0.039184,250,1.944421
s1_m0_c00_h09_t01,1243306,phase_retrieval,1,0,0.000000,9,0,0,0.111111,1.004139,0.104471,2,0,0,0.000000,3,0.024411,0.038992,250,0.815073
s1_m0_c00_h09_t01,1243306,full_demo_attention,1,0,0.000000,9,0,0,0.000000,1.254028,0.000000,2,0,0,0.000000,2,0.025030,0.030936,250,1.339937
s1_m0_c00_h09_t01,1243306,latent_intent,1,0,0.000000,9,1,1,1.000000,1.003643,0.417910,0,2,2,1.000000,8,0.037121,0.040799,133,0.000000
s1_m0_c00_h09_t02,1251225,language_prior,1,0,0.000000,9,0,0,0.222222,1.155005,0.186366,2,0,0,0.000000,8,0.024658,0.035211,250,1.168927
s1_m0_c00_h09_t02,1251225,nearest_demo_replay,1,0,0.000000,9,0,0,0.444444,0.967810,0.379371,2,1,1,1.000000,7,0.028541,0.035209,250,0.983891
s1_m0_c00_h09_t02,1251225,phase_retrieval,1,0,0.000000,9,0,0,0.666667,1.193288,0.467906,2,2,1,0.500000,7,0.030945,0.044101,250,1.296210
s1_m0_c00_h09_t02,1251225,full_demo_attention,1,0,0.000000,9,0,0,0.000000,1.226261,0.000000,2,0,0,0.000000,4,0.021316,0.024468,250,1.296113
s1_m0_c00_h09_t02,1251225,latent_intent,1,0,0.000000,9,1,1,1.000000,0.892572,0.422222,0,2,2,1.000000,7,0.036709,0.041319,119,0.000000
s1_m0_c00_h09_t03,1259144,language_prior,1,0,0.000000,9,0,0,0.222222,1.011349,0.185038,2,0,0,0.000000,10,0.026147,0.036552,250,1.046697
s1_m0_c00_h09_t03,1259144,nearest_demo_replay,1,0,0.000000,9,0,0,0.000000,1.044213,0.000000,2,0,0,0.000000,9,0.028862,0.036153,250,1.122911
s1_m0_c00_h09_t03,1259144,phase_retrieval,1,0,0.000000,9,0,0,0.000000,0.995378,0.000000,2,0,0,0.000000,6,0.031180,0.041428,250,1.044315
s1_m0_c00_h09_t03,1259144,full_demo_attention,1,0,0.000000,9,0,0,0.000000,0.991887,0.000000,2,0,0,0.000000,4,0.026672,0.033366,250,1.030281
s1_m0_c00_h09_t03,1259144,latent_intent,1,0,0.000000,9,1,1,1.000000,0.763215,0.447560,0,2,2,1.000000,8,0.041156,0.046258,106,0.000000
s1_m0_c00_h09_t04,1267063,language_prior,1,0,0.000000,9,0,0,0.333333,0.952956,0.300133,2,1,0,0.000000,9,0.027447,0.039265,250,0.873002
s1_m0_c00_h09_t04,1267063,nearest_demo_replay,1,0,0.000000,9,0,0,0.000000,1.218295,0.000000,2,0,0,0.000000,6,0.027661,0.036545,250,1.349629
s1_m0_c00_h09_t04,1267063,phase_retrieval,1,0,0.000000,9,0,0,0.222222,0.736918,0.211155,2,0,0,0.000000,4,0.027316,0.036895,250,0.686192
s1_m0_c00_h09_t04,1267063,full_demo_attention,1,0,0.000000,9,0,0,0.111111,1.505176,0.107127,2,0,0,0.000000,3,0.022134,0.026770,250,1.660443
s1_m0_c00_h09_t04,1267063,latent_intent,1,0,0.000000,9,1,1,1.000000,0.899905,0.462802,0,2,2,1.000000,6,0.037748,0.045102,114,0.000000
s1_m0_c00_h09_t05,1274982,language_prior,1,0,0.000000,9,0,0,0.222222,1.173363,0.188579,2,0,0,0.000000,9,0.025810,0.035978,250,1.200829
s1_m0_c00_h09_t05,1274982,nearest_demo_replay,1,0,0.000000,9,0,0,0.000000,1.389541,0.000000,2,0,0,0.000000,5,0.035980,0.049163,250,1.482766
s1_m0_c00_h09_t05,1274982,phase_retrieval,1,0,0.000000,9,0,0,0.222222,1.027771,0.161576,2,0,0,0.000000,5,0.032137,0.044663,250,0.893843
s1_m0_c00_h09_t05,1274982,full_demo_attention,1,0,0.000000,9,0,0,0.000000,1.469240,0.000000,2,0,0,0.000000,2,0.026839,0.031831,250,1.561946
s1_m0_c00_h09_t05,1274982,latent_intent,1,0,0.000000,9,1,1,1.000000,0.981739,0.422911,0,2,2,1.000000,8,0.038444,0.042277,128,0.000000
s1_m0_c00_h12_t00,1282901,language_prior,1,0,0.000000,12,0,0,0.333333,1.007144,0.270898,2,1,0,0.000000,11,0.029563,0.041129,322,1.046141
s1_m0_c00_h12_t00,1282901,nearest_demo_replay,1,0,0.000000,12,0,0,0.500000,1.162845,0.428793,2,1,1,1.000000,7,0.032917,0.042795,322,1.333941
s1_m0_c00_h12_t00,1282901,phase_retrieval,1,0,0.000000,12,0,0,0.333333,1.057897,0.288442,2,1,0,0.000000,5,0.034916,0.048097,322,1.223883
s1_m0_c00_h12_t00,1282901,full_demo_attention,1,0,0.000000,12,0,0,0.000000,1.247267,0.000000,2,0,0,0.000000,2,0.022489,0.028523,322,1.324320
s1_m0_c00_h12_t00,1282901,latent_intent,1,0,0.000000,12,1,1,1.000000,0.766363,0.472024,0,2,2,1.000000,10,0.041930,0.046747,139,0.000000
s1_m0_c00_h12_t01,1290820,language_prior,1,0,0.000000,12,0,0,0.333333,1.104164,0.295666,2,1,0,0.000000,10,0.025684,0.037351,322,1.077247
s1_m0_c00_h12_t01,1290820,nearest_demo_replay,1,0,0.000000,12,0,0,0.166667,0.971936,0.160217,2,0,0,0.000000,7,0.031284,0.042789,322,0.997612
s1_m0_c00_h12_t01,1290820,phase_retrieval,1,0,0.000000,12,0,0,0.166667,1.647994,0.160475,2,0,0,0.000000,6,0.025454,0.035394,322,1.796086
s1_m0_c00_h12_t01,1290820,full_demo_attention,1,0,0.000000,12,0,0,0.000000,1.436078,0.000000,2,0,0,0.000000,2,0.021699,0.025173,322,1.584312
s1_m0_c00_h12_t01,1290820,latent_intent,1,0,0.000000,12,1,1,1.000000,0.970996,0.486948,0,2,2,1.000000,10,0.038961,0.044363,165,0.000000
s1_m0_c00_h12_t02,1298739,language_prior,1,0,0.000000,12,0,0,0.250000,0.784932,0.216202,2,0,0,0.000000,10,0.025367,0.036088,322,0.763585
s1_m0_c00_h12_t02,1298739,nearest_demo_replay,1,0,0.000000,12,0,0,0.333333,1.140975,0.307276,2,1,0,0.000000,7,0.036062,0.051481,322,1.302391
s1_m0_c00_h12_t02,1298739,phase_retrieval,1,0,0.000000,12,0,0,0.250000,0.768035,0.200464,2,0,0,0.000000,5,0.036360,0.049863,322,0.762642
s1_m0_c00_h12_t02,1298739,full_demo_attention,1,0,0.000000,12,0,0,0.000000,1.368389,0.000000,2,0,0,0.000000,3,0.024161,0.028343,322,1.449915
s1_m0_c00_h12_t02,1298739,latent_intent,1,0,0.000000,12,1,1,1.000000,0.793206,0.475352,0,2,2,1.000000,13,0.041445,0.044975,141,0.000000
s1_m0_c00_h12_t03,1306658,language_prior,1,0,0.000000,12,0,0,0.333333,1.213062,0.294892,2,1,0,0.000000,11,0.025878,0.036531,322,1.278529
s1_m0_c00_h12_t03,1306658,nearest_demo_replay,1,0,0.000000,12,0,0,0.000000,1.257270,0.000000,2,0,0,0.000000,12,0.037213,0.051701,322,1.414470
s1_m0_c00_h12_t03,1306658,phase_retrieval,1,0,0.000000,12,0,0,0.083333,1.266696,0.081785,2,0,0,0.000000,4,0.033136,0.045709,322,1.426352
s1_m0_c00_h12_t03,1306658,full_demo_attention,1,0,0.000000,12,0,0,0.000000,1.367901,0.000000,2,0,0,0.000000,1,0.018036,0.018571,322,1.468546
s1_m0_c00_h12_t03,1306658,latent_intent,1,0,0.000000,12,1,1,1.000000,0.942400,0.474438,0,2,2,1.000000,9,0.038914,0.042679,162,0.000000
s1_m0_c00_h12_t04,1314577,language_prior,1,0,0.000000,12,0,0,0.250000,1.075087,0.208204,2,0,0,0.000000,10,0.027715,0.038910,322,1.026080
s1_m0_c00_h12_t04,1314577,nearest_demo_replay,1,0,0.000000,12,0,0,0.166667,0.979437,0.116357,2,0,0,0.000000,6,0.038867,0.054049,322,1.008176
s1_m0_c00_h12_t04,1314577,phase_retrieval,1,0,0.000000,12,0,0,0.166667,1.029236,0.132869,2,0,0,0.000000,4,0.035145,0.048951,322,1.049711
s1_m0_c00_h12_t04,1314577,full_demo_attention,1,0,0.000000,12,0,0,0.000000,1.584020,0.000000,2,0,0,0.000000,3,0.021899,0.024878,322,1.724744
s1_m0_c00_h12_t04,1314577,latent_intent,1,0,0.000000,12,1,1,1.000000,1.053402,0.469035,0,2,2,1.000000,12,0.039552,0.043270,182,0.000000
s1_m0_c00_h12_t05,1322496,language_prior,1,0,0.000000,12,0,0,0.416667,1.053917,0.354231,2,1,1,1.000000,10,0.027170,0.038515,322,1.117481
s1_m0_c00_h12_t05,1322496,nearest_demo_replay,1,0,0.000000,12,0,0,0.000000,1.317817,0.000000,2,0,0,0.000000,6,0.034554,0.045668,322,1.433796
s1_m0_c00_h12_t05,1322496,phase_retrieval,1,0,0.000000,12,0,0,0.000000,0.754456,0.000000,2,0,0,0.000000,3,0.031529,0.044340,322,0.724972
s1_m0_c00_h12_t05,1322496,full_demo_attention,1,0,0.000000,12,0,0,0.000000,1.373720,0.000000,2,0,0,0.000000,4,0.025545,0.036815,322,1.473334
s1_m0_c00_h12_t05,1322496,latent_intent,1,0,0.000000,12,1,1,1.000000,0.800461,0.442262,0,2,2,1.000000,7,0.039707,0.043324,139,0.000000
s1_m0_c18_h03_t00,1330415,language_prior,1,0,0.180000,3,0,0,0.333333,1.070818,0.280374,2,1,0,0.000000,5,0.030581,0.039987,106,1.171385
s1_m0_c18_h03_t00,1330415,nearest_demo_replay,1,0,0.180000,3,0,0,0.000000,0.581569,0.000000,2,0,0,0.000000,2,0.028826,0.038239,106,0.119062
s1_m0_c18_h03_t00,1330415,phase_retrieval,1,0,0.180000,3,0,0,0.000000,0.808995,0.000000,2,0,0,0.000000,4,0.037412,0.052783,106,0.850998
s1_m0_c18_h03_t00,1330415,full_demo_attention,1,0,0.180000,3,0,0,0.000000,0.807900,0.000000,2,0,0,0.000000,4,0.028234,0.032141,106,0.852386
s1_m0_c18_h03_t00,1330415,latent_intent,1,0,0.180000,3,1,1,1.000000,0.881412,0.356061,0,2,2,1.000000,3,0.041536,0.048675,43,0.000000
s1_m0_c18_h03_t01,1338334,language_prior,1,0,0.180000,3,0,0,0.333333,1.282944,0.302181,2,1,0,0.000000,5,0.032787,0.040327,106,1.452845
s1_m0_c18_h03_t01,1338334,nearest_demo_replay,1,0,0.180000,3,1,1,1.000000,0.794321,0.418803,0,2,2,1.000000,1,0.062527,0.083046,38,0.000000
s1_m0_c18_h03_t01,1338334,phase_retrieval,1,0,0.180000,3,0,0,0.333333,1.163971,0.314642,2,1,0,0.000000,4,0.043227,0.059967,106,1.422252
s1_m0_c18_h03_t01,1338334,full_demo_attention,1,0,0.180000,3,0,0,0.000000,0.562603,0.000000,2,0,0,0.000000,3,0.030046,0.034845,106,0.585403
s1_m0_c18_h03_t01,1338334,latent_intent,1,0,0.180000,3,1,1,1.000000,0.925057,0.422764,0,2,2,1.000000,2,0.040082,0.047387,40,0.000000
s1_m0_c18_h03_t02,1346253,language_prior,1,0,0.180000,3,0,0,0.333333,1.398598,0.320872,2,1,0,0.000000,5,0.030841,0.043535,106,1.637267
s1_m0_c18_h03_t02,1346253,nearest_demo_replay,1,0,0.180000,3,0,0,0.333333,0.473955,0.317757,2,1,0,0.000000,1,0.035737,0.049983,106,0.138350
s1_m0_c18_h03_t02,1346253,phase_retrieval,1,0,0.180000,3,0,0,0.333333,1.165944,0.320872,2,1,0,0.000000,3,0.041973,0.058578,106,1.455886
s1_m0_c18_h03_t02,1346253,full_demo_attention,1,0,0.180000,3,0,0,0.000000,1.291345,0.000000,2,0,0,0.000000,3,0.033799,0.042196,106,1.604277
s1_m0_c18_h03_t02,1346253,latent_intent,1,0,0.180000,3,1,1,1.000000,0.802160,0.460784,0,2,2,1.000000,2,0.044444,0.053683,33,0.000000
s1_m0_c18_h03_t03,1354172,language_prior,1,0,0.180000,3,0,0,0.000000,0.997272,0.000000,2,0,0,0.000000,5,0.027075,0.035990,106,0.941099
s1_m0_c18_h03_t03,1354172,nearest_demo_replay,1,0,0.180000,3,0,0,0.000000,0.639496,0.000000,2,0,0,0.000000,0,0.036365,0.054000,106,0.159336
s1_m0_c18_h03_t03,1354172,phase_retrieval,1,0,0.180000,3,0,0,0.000000,0.727403,0.000000,2,0,0,0.000000,3,0.038380,0.053539,106,0.533193
s1_m0_c18_h03_t03,1354172,full_demo_attention,1,0,0.180000,3,0,0,0.000000,0.690006,0.000000,2,0,0,0.000000,3,0.022402,0.026774,106,0.533931
s1_m0_c18_h03_t03,1354172,latent_intent,1,0,0.180000,3,1,1,1.000000,1.031879,0.326923,0,2,2,1.000000,2,0.036678,0.042884,51,0.000000
s1_m0_c18_h03_t04,1362091,language_prior,1,0,0.180000,3,0,0,0.000000,1.529745,0.000000,2,0,0,0.000000,5,0.025464,0.033601,106,1.780632
s1_m0_c18_h03_t04,1362091,nearest_demo_replay,1,0,0.180000,3,0,0,0.000000,0.740430,0.000000,2,0,0,0.000000,2,0.036001,0.050258,106,0.170168
s1_m0_c18_h03_t04,1362091,phase_retrieval,1,0,0.180000,3,1,1,1.000000,0.883349,0.333333,0,2,2,1.000000,1,0.059978,0.088400,46,0.000000
s1_m0_c18_h03_t04,1362091,full_demo_attention,1,0,0.180000,3,0,0,0.000000,1.078095,0.000000,2,0,0,0.000000,2,0.032909,0.037758,106,1.288863
s1_m0_c18_h03_t04,1362091,latent_intent,1,0,0.180000,3,1,1,1.000000,0.943978,0.355072,0,2,2,1.000000,3,0.031397,0.043001,45,0.000000
s1_m0_c18_h03_t05,1370010,language_prior,1,0,0.180000,3,0,0,0.000000,1.091001,0.000000,2,0,0,0.000000,5,0.028093,0.037914,106,1.121348
s1_m0_c18_h03_t05,1370010,nearest_demo_replay,1,0,0.180000,3,1,1,1.000000,0.867718,0.316667,0,2,2,1.000000,1,0.046515,0.066133,39,0.000000
s1_m0_c18_h03_t05,1370010,phase_retrieval,1,0,0.180000,3,1,1,1.000000,0.851184,0.316239,0,2,2,1.000000,1,0.041759,0.054842,38,0.000000
s1_m0_c18_h03_t05,1370010,full_demo_attention,1,0,0.180000,3,0,0,0.000000,1.073369,0.000000,2,0,0,0.000000,3,0.033925,0.039333,106,1.294646
s1_m0_c18_h03_t05,1370010,latent_intent,1,0,0.180000,3,1,1,1.000000,0.911265,0.348485,0,2,2,1.000000,2,0.038074,0.046614,43,0.000000
s1_m0_c18_h06_t00,1377929,language_prior,1,0,0.180000,6,0,0,0.166667,1.201316,0.136872,2,0,0,0.000000,7,0.024530,0.034106,178,1.251824
s1_m0_c18_h06_t00,1377929,nearest_demo_replay,1,0,0.180000,6,0,0,0.333333,0.552213,0.304469,2,1,0,0.000000,3,0.033526,0.051182,178,0.156391
s1_m0_c18_h06_t00,1377929,phase_retrieval,1,0,0.180000,6,0,0,0.500000,1.139552,0.415270,2,1,0,0.000000,4,0.030286,0.043838,178,1.125636
s1_m0_c18_h06_t00,1377929,full_demo_attention,1,0,0.180000,6,0,0,0.166667,0.772781,0.157356,2,0,0,0.000000,2,0.040703,0.070138,178,0.795966
s1_m0_c18_h06_t00,1377929,latent_intent,1,0,0.180000,6,1,1,1.000000,0.833410,0.407658,0,2,2,1.000000,6,0.038229,0.045071,73,0.000000
s1_m0_c18_h06_t01,1385848,language_prior,1,0,0.180000,6,0,0,0.166667,1.163322,0.136872,2,0,0,0.000000,6,0.024514,0.034152,178,1.202690
s1_m0_c18_h06_t01,1385848,nearest_demo_replay,1,0,0.180000,6,0,0,0.666667,0.784445,0.550279,2,2,1,0.500000,4,0.038740,0.053357,178,0.164740
s1_m0_c18_h06_t01,1385848,phase_retrieval,1,0,0.180000,6,0,0,0.166667,0.825506,0.152700,2,0,0,0.000000,6,0.038129,0.054815,178,0.620642
s1_m0_c18_h06_t01,1385848,full_demo_attention,1,0,0.180000,6,0,0,0.000000,1.093899,0.000000,2,0,0,0.000000,3,0.029203,0.033374,178,1.229489
s1_m0_c18_h06_t01,1385848,latent_intent,1,0,0.180000,6,1,1,1.000000,0.851831,0.426829,0,2,2,1.000000,6,0.038589,0.041986,81,0.000000
s1_m0_c18_h06_t02,1393767,language_prior,1,0,0.180000,6,0,0,0.166667,1.343162,0.140596,2,0,0,0.000000,7,0.026225,0.036017,178,1.397007
s1_m0_c18_h06_t02,1393767,nearest_demo_replay,1,0,0.180000,6,0,0,0.000000,1.483358,0.000000,2,0,0,0.000000,3,0.029456,0.041236,178,1.667668
s1_m0_c18_h06_t02,1393767,phase_retrieval,1,0,0.180000,6,0,0,0.000000,0.868291,0.000000,2,0,0,0.000000,3,0.031100,0.042201,178,0.766380
s1_m0_c18_h06_t02,1393767,full_demo_attention,1,0,0.180000,6,0,0,0.000000,1.520987,0.000000,2,0,0,0.000000,3,0.023083,0.026292,178,1.702246
s1_m0_c18_h06_t02,1393767,latent_intent,1,0,0.180000,6,1,1,1.000000,1.021036,0.385305,0,2,2,1.000000,4,0.037269,0.040725,92,0.000000
s1_m0_c18_h06_t03,1401686,language_prior,1,0,0.180000,6,0,0,0.166667,1.301146,0.114525,2,0,0,0.000000,8,0.027709,0.036534,178,1.392073
s1_m0_c18_h06_t03,1401686,nearest_demo_replay,1,0,0.180000,6,0,0,0.000000,1.442743,0.000000,2,0,0,0.000000,6,0.033143,0.045058,178,1.713595
s1_m0_c18_h06_t03,1401686,phase_retrieval,1,0,0.180000,6,0,0,0.000000,1.487851,0.000000,2,0,0,0.000000,4,0.028564,0.041669,178,1.753638
s1_m0_c18_h06_t03,1401686,full_demo_attention,1,0,0.180000,6,0,0,0.000000,1.525453,0.000000,2,0,0,0.000000,3,0.022576,0.028796,178,1.744713
s1_m0_c18_h06_t03,1401686,latent_intent,1,0,0.180000,6,1,1,1.000000,1.018855,0.401099,0,2,2,1.000000,5,0.035659,0.041273,90,0.000000
s1_m0_c18_h06_t04,1409605,language_prior,1,0,0.180000,6,0,0,0.166667,0.846851,0.154562,2,0,0,0.000000,7,0.026268,0.036547,178,0.825634
s1_m0_c18_h06_t04,1409605,nearest_demo_replay,1,0,0.180000,6,0,0,0.000000,0.485787,0.000000,2,0,0,0.000000,2,0.035056,0.049108,178,0.186257
s1_m0_c18_h06_t04,1409605,phase_retrieval,1,0,0.180000,6,0,0,0.000000,1.083213,0.000000,2,0,0,0.000000,5,0.033149,0.047911,178,1.228206
s1_m0_c18_h06_t04,1409605,full_demo_attention,1,0,0.180000,6,0,0,0.000000,1.108599,0.000000,2,0,0,0.000000,2,0.025495,0.031876,178,1.221933
s1_m0_c18_h06_t04,1409605,latent_intent,1,0,0.180000,6,1,1,1.000000,0.714116,0.450980,0,2,2,1.000000,6,0.038786,0.045644,67,0.000000
s1_m0_c18_h06_t05,1417524,language_prior,1,0,0.180000,6,0,0,0.166667,1.439338,0.136872,2,0,0,0.000000,6,0.025038,0.035539,178,1.543132
s1_m0_c18_h06_t05,1417524,nearest_demo_replay,1,0,0.180000,6,0,0,0.000000,1.153068,0.000000,2,0,0,0.000000,4,0.027947,0.037648,178,1.331896
s1_m0_c18_h06_t05,1417524,phase_retrieval,1,0,0.180000,6,0,0,0.000000,1.207622,0.000000,2,0,0,0.000000,4,0.029224,0.039570,178,1.337656
s1_m0_c18_h06_t05,1417524,full_demo_attention,1,0,0.180000,6,0,0,0.000000,1.215945,0.000000,2,0,0,0.000000,2,0.028211,0.037723,178,1.335703
s1_m0_c18_h06_t05,1417524,latent_intent,1,0,0.180000,6,1,1,1.000000,0.938399,0.399598,0,2,2,1.000000,6,0.036404,0.043286,82,0.000000
s1_m0_c18_h09_t00,1425443,language_prior,1,0,0.180000,9,0,0,0.333333,0.819409,0.305888,2,1,0,0.000000,9,0.027097,0.039038,250,0.746035
s1_m0_c18_h09_t00,1425443,nearest_demo_replay,1,0,0.180000,9,0,0,0.000000,0.878428,0.000000,2,0,0,0.000000,4,0.033502,0.044563,250,0.989332
s1_m0_c18_h09_t00,1425443,phase_retrieval,1,0,0.180000,9,0,0,0.111111,1.037951,0.108455,2,0,0,0.000000,4,0.025263,0.036600,250,1.118195
s1_m0_c18_h09_t00,1425443,full_demo_attention,1,0,0.180000,9,0,0,0.111111,1.349185,0.108455,2,0,0,0.000000,3,0.022815,0.025804,250,1.474334
s1_m0_c18_h09_t00,1425443,latent_intent,1,0,0.180000,9,1,1,1.000000,0.832802,0.477674,0,2,2,1.000000,7,0.041119,0.045660,106,0.000000
s1_m0_c18_h09_t01,1433362,language_prior,1,0,0.180000,9,0,0,0.222222,0.823366,0.185038,2,0,0,0.000000,8,0.024194,0.034507,250,0.700169
s1_m0_c18_h09_t01,1433362,nearest_demo_replay,1,0,0.180000,9,0,0,0.000000,0.972088,0.000000,2,0,0,0.000000,8,0.036713,0.048960,250,0.906637
s1_m0_c18_h09_t01,1433362,phase_retrieval,1,0,0.180000,9,0,0,0.000000,1.053315,0.000000,2,0,0,0.000000,7,0.036783,0.051388,250,1.058381
s1_m0_c18_h09_t01,1433362,full_demo_attention,1,0,0.180000,9,0,0,0.000000,1.023778,0.000000,2,0,0,0.000000,2,0.049731,0.092637,250,1.060436
s1_m0_c18_h09_t01,1433362,latent_intent,1,0,0.180000,9,1,1,1.000000,0.899455,0.436314,0,2,2,1.000000,8,0.038309,0.040898,122,0.000000
s1_m0_c18_h09_t02,1441281,language_prior,1,0,0.180000,9,0,0,0.222222,1.648549,0.189907,2,0,0,0.000000,8,0.025450,0.036527,250,1.762070
s1_m0_c18_h09_t02,1441281,nearest_demo_replay,1,0,0.180000,9,0,0,0.000000,1.175424,0.000000,2,0,0,0.000000,2,0.035856,0.048254,250,1.206275
s1_m0_c18_h09_t02,1441281,phase_retrieval,1,0,0.180000,9,0,0,0.000000,1.566477,0.000000,2,0,0,0.000000,3,0.031456,0.049825,250,1.749372
s1_m0_c18_h09_t02,1441281,full_demo_attention,1,0,0.180000,9,0,0,0.000000,1.606989,0.000000,2,0,0,0.000000,3,0.022500,0.027379,250,1.711324
s1_m0_c18_h09_t02,1441281,latent_intent,1,0,0.180000,9,1,1,1.000000,0.996956,0.439506,0,2,2,1.000000,9,0.036631,0.041286,134,0.000000
