method,severity,trial,schedule_fingerprint,success,tracking_rmse,tail_rmse,final_error,policy_rmse,action_jerk,control_effort,latent_rmse,mean_inference_loss
open_loop,0.0,8,0e177186e55ce9c3,1.0,0.058234764363744175,0.052955706145431915,0.05974235466241362,0.07804236569475613,0.02787877957298879,0.15325156579654486,0.00933174547648903,0.0
pred_error_w8,0.0,8,0e177186e55ce9c3,1.0,0.04878646467357882,0.020882255754184176,0.021515690271878718,0.09384870188816813,0.12344476518306069,0.19195333615552224,0.018719003706349085,1.885170771166874e-05
history_h4,0.0,8,0e177186e55ce9c3,1.0,0.06247379093745174,0.033051756792380635,0.029324853989241007,0.09776268982618606,0.056253363675409375,0.15997751602570912,nan,nan
history_h16,0.0,8,0e177186e55ce9c3,1.0,0.05738607453583538,0.03665982559899877,0.0374858069525823,0.07676568160834527,0.04141885116031059,0.1662498087626527,nan,nan
history_h16_chunk4,0.0,8,0e177186e55ce9c3,1.0,0.05864709088712956,0.037075183339015993,0.06479691571569823,0.09519496505473134,0.031023148356646064,0.1510526224681989,nan,nan
oracle,0.0,9,df7709e6169e8390,1.0,0.18864956408465217,0.02157969607950275,0.022228450550911383,0.0,0.06956652860711302,0.4803596074859012,0.0,nan
open_loop,0.0,9,df7709e6169e8390,1.0,0.19250614286407483,0.062329481899975954,0.06912062136648345,0.10763622684710125,0.0698966691840604,0.48019784773046476,0.013363934617509819,0.0
pred_error_w8,0.0,9,df7709e6169e8390,1.0,0.18909610858478118,0.021608476721916507,0.031921477742726356,0.0964385777066273,0.14565214874200283,0.4918948174121215,0.01966504401255121,1.9626858202031905e-05
history_h4,0.0,9,df7709e6169e8390,1.0,0.21400327181189083,0.015793554920880002,0.01617122942167004,0.17630221027777548,0.09039665703862457,0.45684182098551895,nan,nan
history_h16,0.0,9,df7709e6169e8390,1.0,0.20784528284844928,0.01755002298768547,0.021253927264963668,0.14678514820282995,0.07685148116098055,0.43774185803167603,nan,nan
history_h16_chunk4,0.0,9,df7709e6169e8390,1.0,0.23580281215603952,0.024424740983377723,0.03017135709522467,0.2927431373765571,0.07124598674898391,0.33939988460270193,nan,nan
oracle,0.0,10,5250dc5b4ed5f221,1.0,0.058360907275708626,0.021546089345995053,0.022214309397162957,0.0,0.02520061394300595,0.19417385146668684,0.0,nan
open_loop,0.0,10,5250dc5b4ed5f221,1.0,0.06889957482571273,0.057113535889341246,0.0639080446867899,0.09082796935654296,0.025343101954581344,0.19381798982500756,0.011059448964025881,0.0
pred_error_w8,0.0,10,5250dc5b4ed5f221,1.0,0.06280022606001492,0.027184969589336364,0.03696982433863649,0.09690712650136599,0.136254784487004,0.21677424304537066,0.019582365817229684,2.0977032557899586e-05
history_h4,0.0,10,5250dc5b4ed5f221,1.0,0.07973569840996485,0.020405613355500327,0.03406032855429153,0.1362639297909724,0.05841463324826094,0.20045545861154482,nan,nan
history_h16,0.0,10,5250dc5b4ed5f221,1.0,0.07971442140712667,0.025013678256435506,0.039716431627058846,0.1372403580797723,0.04161456553654052,0.20652424616129406,nan,nan
history_h16_chunk4,0.0,10,5250dc5b4ed5f221,1.0,0.1003491037700654,0.021085377547236824,0.007418106803485536,0.21698120994316428,0.04641732710652409,0.2096100286276496,nan,nan
oracle,0.0,11,309a43735e1319d3,1.0,0.19395662652496132,0.02149346024479567,0.022191944687938836,0.0,0.05714128274168473,0.3769246769835856,0.0,nan
open_loop,0.0,11,309a43735e1319d3,1.0,0.19538742297199937,0.04704899627554155,0.05383525166943226,0.060881204009806816,0.05734048977533425,0.3770130844628382,0.007123999448164834,0.0
pred_error_w8,0.0,11,309a43735e1319d3,1.0,0.1955784621293089,0.024691388791468476,0.017604846238241212,0.10124814314048637,0.14200216636046428,0.4025363914479768,0.024231197421286106,5.85399050970228e-05
history_h4,0.0,11,309a43735e1319d3,1.0,0.21212734143670128,0.021104247583257164,0.008859597572534739,0.16157038040703522,0.0911868552679087,0.45914665360258294,nan,nan
history_h16,0.0,11,309a43735e1319d3,1.0,0.19903087245379875,0.023914640462551665,0.016878388868141858,0.1284796107798972,0.08389469309764443,0.4437237292476888,nan,nan
history_h16_chunk4,0.0,11,309a43735e1319d3,1.0,0.20673328787945616,0.033564895816648385,0.046011476261109685,0.15326301403014,0.06146831285488699,0.31382644558372513,nan,nan
oracle,0.0,12,21e0c80439378d15,1.0,0.07033438124519549,0.021526158249822867,0.02220322632424132,0.0,0.04040451563877255,0.21506718965659052,0.0,nan
open_loop,0.0,12,21e0c80439378d15,1.0,0.07684879565100575,0.05181285236511695,0.05859666978106404,0.07459971609833484,0.04050861525999234,0.21481862777882016,0.008876691768452545,0.0
pred_error_w8,0.0,12,21e0c80439378d15,1.0,0.07169799109533537,0.024556832339416985,0.0249357940065984,0.09553116093967,0.12913733471541025,0.2371780622985621,0.020647742332239243,1.8485670537717135e-05
history_h4,0.0,12,21e0c80439378d15,1.0,0.08497933655203882,0.03466552607414499,0.03185174873131569,0.12154816434261145,0.059057608428739826,0.20051151147265883,nan,nan
history_h16,0.0,12,21e0c80439378d15,1.0,0.0786383510583838,0.03995016168887014,0.04100563050021666,0.09958938461627596,0.04468108235889563,0.1932556558337888,nan,nan
history_h16_chunk4,0.0,12,21e0c80439378d15,1.0,0.0790041183306739,0.04574569453163804,0.016958109417750222,0.13480587791464177,0.038569931130923746,0.1694885456648547,nan,nan
oracle,0.0,13,2d53a3f865370295,1.0,0.07420642778753356,0.021525388803551038,0.02220488130195486,0.0,0.035078217533474905,0.19661888437967287,0.0,nan
open_loop,0.0,13,2d53a3f865370295,1.0,0.08047531770167396,0.051794906539534405,0.058582616829102374,0.07432604656776584,0.035136670168465174,0.19629178914710216,0.008856476319885948,0.0
pred_error_w8,0.0,13,2d53a3f865370295,1.0,0.07323134503393688,0.020569336517643345,0.02866371641448362,0.10035224802070922,0.13993197805110702,0.22920816045459247,0.01963763359081174,2.1515495864843533e-05
history_h4,0.0,13,2d53a3f865370295,1.0,0.08220668480512335,0.01582285804475807,0.010698948948414166,0.09354001511950813,0.06205624829986401,0.20136328447717655,nan,nan
history_h16,0.0,13,2d53a3f865370295,1.0,0.07529679372641342,0.01896668248739661,0.019745027624822775,0.07473602673364486,0.049942385511326653,0.2042784271957349,nan,nan
history_h16_chunk4,0.0,13,2d53a3f865370295,1.0,0.07583873671520024,0.027744129848666234,0.03017980104442186,0.10247876255804288,0.03806763226963977,0.1665417721719692,nan,nan
oracle,0.0,14,39ad41d28ed90f2c,1.0,0.08000922281143816,0.021551455271766586,0.022216545591104087,0.0,0.03421847780986441,0.259948551798671,0.0,nan
open_loop,0.0,14,39ad41d28ed90f2c,1.0,0.08816232739685126,0.0578066238159034,0.06460037442946742,0.09304017248728776,0.03439987186756178,0.2597175236663465,0.011358325280760848,0.0
pred_error_w8,0.0,14,39ad41d28ed90f2c,1.0,0.08047256238328271,0.02452206942862367,0.010744081960879726,0.09820810142685626,0.13235301528878746,0.28708066921579256,0.0211040209487835,1.8402399899395036e-05
history_h4,0.0,14,39ad41d28ed90f2c,1.0,0.10209887044781255,0.018699451052714304,0.007412346464433561,0.14748468230984654,0.06536501769657936,0.25914190889402555,nan,nan
history_h16,0.0,14,39ad41d28ed90f2c,1.0,0.09968767046278956,0.023841074882006378,0.013480425514244665,0.1383350695249804,0.051711476214752215,0.2639332363462861,nan,nan
history_h16_chunk4,0.0,14,39ad41d28ed90f2c,1.0,0.12399779767118799,0.02727377456674642,0.008159455579723307,0.2345911912871864,0.05082984217366633,0.230897124073321,nan,nan
oracle,0.0,15,184261618d866ebf,1.0,0.07731635783152671,0.02155134136083579,0.022216428365454455,0.0,0.032769373060486606,0.25673412086190706,0.0,nan
open_loop,0.0,15,184261618d866ebf,1.0,0.08564947814437072,0.057583498012735185,0.0643766278865252,0.09231920330309372,0.03294494131752214,0.2565014491149332,0.011261004018292766,0.0
pred_error_w8,0.0,15,184261618d866ebf,1.0,0.08188430243129322,0.026611224550068147,0.010068605347424153,0.10738209696848446,0.1263674361137305,0.26904068049596275,0.02393347255529381,2.293889470793413e-05
history_h4,0.0,15,184261618d866ebf,1.0,0.10463423331854647,0.02410302767286179,0.014669467890509935,0.16026683344909765,0.062287951527874204,0.25915227220930476,nan,nan
history_h16,0.0,15,184261618d866ebf,1.0,0.10092759223879418,0.02814941136299041,0.02074783571497596,0.1457456139351146,0.04944789753693682,0.26087948827932733,nan,nan
history_h16_chunk4,0.0,15,184261618d866ebf,1.0,0.12385444409060344,0.0348892450327413,0.038748318682292116,0.23305840360485963,0.04764057969511419,0.2324419351608671,nan,nan
oracle,0.0,16,cd56fda90d46d68e,1.0,0.23155098720652834,0.021482259659095414,0.022187606144391303,0.0,0.059094963037375915,0.4053139897295705,0.0,nan
open_loop,0.0,16,cd56fda90d46d68e,1.0,0.23243233151617362,0.04551774730345458,0.05230336849589534,0.05688539128643413,0.059337620904959226,0.4054811239323882,0.006638636164057816,0.0
pred_error_w8,0.0,16,cd56fda90d46d68e,1.0,0.2324603306298917,0.021085294719188716,0.015491537146309131,0.08766089755177202,0.13120127567312187,0.41432536649102397,0.0192179376666559,1.9359207525115828e-05
history_h4,0.0,16,cd56fda90d46d68e,1.0,0.2458912579471049,0.01964191020713294,0.008975579564999059,0.15785761093731812,0.0985275433842311,0.50767959414264,nan,nan
history_h16,0.0,16,cd56fda90d46d68e,1.0,0.23243314328550405,0.023078605839183763,0.019031623101228412,0.12709975768799403,0.08913715412965473,0.47890373284447707,nan,nan
history_h16_chunk4,0.0,16,cd56fda90d46d68e,1.0,0.2418537148562245,0.016517066041400755,0.0022394290886285084,0.14311398524442392,0.06402618162357678,0.33262170595823687,nan,nan
oracle,0.0,17,785e78593cb13282,1.0,0.1781548383342433,0.021576935007259723,0.02222724482531291,0.0,0.06629198119762186,0.4657355622477687,0.0,nan
open_loop,0.0,17,785e78593cb13282,1.0,0.18222781764142504,0.06177480562125386,0.06856595810279753,0.10583786456396894,0.06661087556494395,0.46559066631466056,0.013113079562430428,0.0
pred_error_w8,0.0,17,785e78593cb13282,1.0,0.1811002911744105,0.021402938767051346,0.03364155722282103,0.0856972695212655,0.12497148527687214,0.4682985940928935,0.024271210499504692,3.168553129885372e-05
history_h4,0.0,17,785e78593cb13282,1.0,0.20720225797806904,0.018766142081136396,0.033403292337972346,0.18474725977805098,0.08279770748841957,0.44501447980006914,nan,nan
history_h16,0.0,17,785e78593cb13282,1.0,0.20110423194711477,0.02149429864310263,0.0430127535714222,0.15925712951694657,0.07215229956050073,0.4258033974957872,nan,nan
history_h16_chunk4,0.0,17,785e78593cb13282,1.0,0.2281480863123294,0.028991202014386843,0.05735736507213218,0.2967612211474921,0.07417043661112487,0.3455822663574929,nan,nan
oracle,0.0,18,2258a3178f9d139a,1.0,0.13557634598982804,0.021554798501647432,0.022214923195949865,0.0,0.0494584207439201,0.3293973621184481,0.0,nan
open_loop,0.0,18,2258a3178f9d139a,1.0,0.14108659223205539,0.0603778108560864,0.06717148223989966,0.1016146780193389,0.049704700760272016,0.3295979558882371,0.01250012625282499,0.0
pred_error_w8,0.0,18,2258a3178f9d139a,1.0,0.1354758618352447,0.020609498156249535,0.03513002924759068,0.09508607032970416,0.1278850308576161,0.35050430220321366,0.02050097717642759,2.1045488823010104e-05
history_h4,0.0,18,2258a3178f9d139a,1.0,0.1621370665470505,0.03149092707355778,0.043910423155108624,0.19621712105074665,0.07832115657909747,0.3501454004054957,nan,nan
history_h16,0.0,18,2258a3178f9d139a,1.0,0.1593873809270217,0.03550540832428323,0.05526326864702469,0.1871273054552715,0.06388671055584492,0.3399305018208034,nan,nan
history_h16_chunk4,0.0,18,2258a3178f9d139a,1.0,0.182813477398736,0.048874239141217767,0.08429558568171824,0.2916575732563331,0.059371801194501084,0.25646764368037217,nan,nan
oracle,0.0,19,f5100fb2c43db5bf,1.0,0.08000938849979979,0.02154487495627974,0.022211181911235833,0.0,0.03470986101559413,0.24518216873621426,0.0,nan
open_loop,0.0,19,f5100fb2c43db5bf,1.0,0.08827234017044716,0.05790857311631545,0.06470150318037415,0.09362512925267362,0.034880999696664694,0.24508419298509942,0.011416627847151565,0.0
pred_error_w8,0.0,19,f5100fb2c43db5bf,1.0,0.07901575057452395,0.01918569617183745,0.036376180667891056,0.0962100464413435,0.12359180287659209,0.26653653323595655,0.020497075909863053,2.226891392505075e-05
history_h4,0.0,19,f5100fb2c43db5bf,1.0,0.10676089548003109,0.02428095491209091,0.033855712039107644,0.16768832398015915,0.05831012949643868,0.2402186543721958,nan,nan
history_h16,0.0,19,f5100fb2c43db5bf,1.0,0.10493852695851441,0.029778213045759432,0.04022177943291361,0.1625650637517612,0.04752885946949937,0.24158698941292217,nan,nan
history_h16_chunk4,0.0,19,f5100fb2c43db5bf,1.0,0.13010914568187873,0.04075496544937337,0.03101704415316764,0.26278735151362703,0.04727937909070484,0.224050780782149,nan,nan
oracle,0.0,20,345e27ac8e2487fa,1.0,0.021945108183520464,0.02153182398364544,0.022206045470749558,0.0,0.006700339049341311,0.08392547488371715,0.0,nan
open_loop,0.0,20,345e27ac8e2487fa,1.0,0.04096403290462255,0.05475078541405476,0.06154167422366541,0.08359472358364728,0.006634709124505852,0.08301720042880588,0.010070416635286785,0.0
pred_error_w8,0.0,20,345e27ac8e2487fa,1.0,0.026097353303743798,0.021711494491850718,0.02001340657161954,0.10603263019551842,0.1314631754878327,0.1480172006903387,0.025423799074586157,4.930894158913802e-05
history_h4,0.0,20,345e27ac8e2487fa,1.0,0.044073118138764945,0.03391456505532119,0.03890899459352237,0.10361438028250455,0.054385950438765325,0.11969724806570449,nan,nan
history_h16,0.0,20,345e27ac8e2487fa,1.0,0.041592348061548996,0.03574507766584418,0.04224014408330845,0.10210686442692817,0.04159834538147482,0.13886429648194276,nan,nan
history_h16_chunk4,0.0,20,345e27ac8e2487fa,1.0,0.05267946323793167,0.05610923974146147,0.04943353771808345,0.12698457451727826,0.03225257266379626,0.1317518208429552,nan,nan
oracle,0.0,21,bf5fd9b7d29aae6b,1.0,0.2669156967483448,0.021471156125897676,0.022183590722543833,0.0,0.06119853724819675,0.43283374886308074,0.0,nan
open_loop,0.0,21,bf5fd9b7d29aae6b,1.0,0.2674561434002931,0.04428653687990269,0.05107277065556337,0.053810855984313184,0.06146842220219582,0.43306187431860144,0.006280655503865634,0.0
pred_error_w8,0.0,21,bf5fd9b7d29aae6b,1.0,0.26772294836503296,0.02531816170618383,0.014834698615523223,0.09419252770963263,0.13339671414221244,0.4535649229919364,0.021661108689526264,3.6168434026505826e-05
history_h4,0.0,21,bf5fd9b7d29aae6b,1.0,0.2806402030800757,0.02046918634405058,0.010029409540558198,0.1862357047974095,0.10696559178628173,0.5812438466020865,nan,nan
history_h16,0.0,21,bf5fd9b7d29aae6b,1.0,0.2654461624243585,0.023445045652512167,0.014532045829157791,0.15681136336680468,0.09923433518067976,0.5436029540987578,nan,nan
history_h16_chunk4,0.0,21,bf5fd9b7d29aae6b,1.0,0.27790071774105696,0.035094607236624394,0.0024305200523784265,0.1524967367859889,0.07121705105184385,0.35766224133893815,nan,nan
oracle,0.0,22,fe6eb4cb99185ee9,1.0,0.21499243395178963,0.021590259100449503,0.022232417991245867,0.0,0.07504866997037729,0.5271206362498477,0.0,nan
open_loop,0.0,22,fe6eb4cb99185ee9,1.0,0.21833197618019917,0.06306869976564475,0.0698556830393704,0.10996428836230258,0.07539365442064924,0.5269365534446809,0.013694273526080696,0.0
pred_error_w8,0.0,22,fe6eb4cb99185ee9,1.0,0.21333640176024815,0.02243317582118289,0.018755329973316748,0.08645105306056508,0.1401824859885847,0.5344699375960478,0.022312375709289588,4.6662613622109215e-05
history_h4,0.0,22,fe6eb4cb99185ee9,1.0,0.23770605265455655,0.018695659070674407,0.012546724228085893,0.16531023726795208,0.09986238718239401,0.5111672487303519,nan,nan
history_h16,0.0,22,fe6eb4cb99185ee9,1.0,0.23022842866637844,0.024521971095627215,0.019880758536786836,0.13211366688955162,0.08947609491062401,0.49563596239422225,nan,nan
history_h16_chunk4,0.0,22,fe6eb4cb99185ee9,1.0,0.26268108420345104,0.03161356100746944,0.044872295807099505,0.28433736953158995,0.08057389877235795,0.376620144643429,nan,nan
oracle,0.0,23,9ee4a712f763385b,1.0,0.1933845267252273,0.02156721754270303,0.02221904023345278,0.0,0.05753226572958921,0.4109536311723969,0.0,nan
open_loop,0.0,23,9ee4a712f763385b,1.0,0.19749329332885857,0.06226917079809707,0.0690594947260399,0.10771528813203046,0.057824777987078226,0.4113371573130668,0.01333660078093491,0.0
pred_error_w8,0.0,23,9ee4a712f763385b,1.0,0.1928509043672971,0.020640099722710074,0.021699785468475064,0.09482269310450085,0.13436685937974488,0.4204591296689571,0.01950909778336104,1.893834939127738e-05
history_h4,0.0,23,9ee4a712f763385b,1.0,0.2189761999626267,0.029730679511539355,0.0323894952056234,0.20837908192855736,0.09491539237017003,0.4665013931981722,nan,nan
history_h16,0.0,23,9ee4a712f763385b,1.0,0.2130592890304262,0.03491872842779011,0.039010632637039855,0.18707586516027525,0.08172203829989136,0.45376514855390043,nan,nan
history_h16_chunk4,0.0,23,9ee4a712f763385b,1.0,0.24482395884208524,0.05370095166187,0.07302809228490403,0.2901959742769205,0.07336600956094683,0.33557713255892985,nan,nan
oracle,0.0,24,c0602aa53632173f,1.0,0.21944499203867773,0.021572710769592326,0.022220668727929382,0.0,0.06020403083458771,0.44701966953161787,0.0,nan
open_loop,0.0,24,c0602aa53632173f,1.0,0.22312407932800019,0.06293885452248806,0.06972689157554113,0.10985259795938529,0.0605106162091362,0.4474612797507184,0.013632244345349317,0.0
pred_error_w8,0.0,24,c0602aa53632173f,1.0,0.22049062989548907,0.026083512964611155,0.012269548352181747,0.09179258302812672,0.1282236853257042,0.45673223311465594,0.019561793696464637,2.2301428095971333e-05
history_h4,0.0,24,c0602aa53632173f,1.0,0.2464266684376122,0.0388040517226628,0.02940196117677063,0.2329483939582945,0.10139547185691555,0.5363311564309036,nan,nan
history_h16,0.0,24,c0602aa53632173f,1.0,0.23763746602383057,0.03993732412525006,0.03685954456308549,0.20171776798349228,0.09203225808165912,0.5227606389577788,nan,nan
history_h16_chunk4,0.0,24,c0602aa53632173f,1.0,0.2741951054983704,0.047163391393820524,0.06892163977096821,0.28798406760759215,0.08403040040164732,0.3932557478718259,nan,nan
oracle,0.0,25,113f5ffeb9cc0c63,1.0,0.17417708157940578,0.02150267560138504,0.022193615687369217,0.0,0.07722125252696166,0.45908473545140915,0.0,nan
open_loop,0.0,25,113f5ffeb9cc0c63,1.0,0.17549446041419595,0.04746115997119799,0.05424029433262989,0.06227996233332052,0.07751553164273106,0.45911792925527856,0.007296251882171014,0.0
pred_error_w8,0.0,25,113f5ffeb9cc0c63,1.0,0.17271555171648573,0.022378580675413085,0.022705572280934394,0.09404808215914144,0.1346526375177736,0.463661636007907,0.01980193828278126,1.7463677586864755e-05
history_h4,0.0,25,113f5ffeb9cc0c63,1.0,0.18764992527658572,0.03461166567696215,0.03263372090503491,0.16343261797490669,0.08114596600531716,0.39123183564545305,nan,nan
history_h16,0.0,25,113f5ffeb9cc0c63,1.0,0.17689174823266918,0.03792561902474987,0.039187180364401275,0.14361395556557882,0.07159552369017333,0.3634093020373477,nan,nan
history_h16_chunk4,0.0,25,113f5ffeb9cc0c63,1.0,0.1844448305694998,0.05723995492357568,0.0716271258612351,0.24687054824206017,0.052827687729157774,0.26771940685598944,nan,nan
oracle,0.0,26,f87c7d675ac97fa0,1.0,0.2649187896969372,0.021471963333341688,0.022183687580689337,0.0,0.0601428167999062,0.42437203701049525,0.0,nan
open_loop,0.0,26,f87c7d675ac97fa0,1.0,0.2654239566896428,0.04413110572217392,0.05091587921573382,0.053447867429274584,0.060424050271973374,0.4246141778880539,0.0062424469336667815,0.0
pred_error_w8,0.0,26,f87c7d675ac97fa0,1.0,0.2650832300213475,0.026123033591343162,0.011242317037866378,0.0899442907399226,0.13920606411382822,0.4413977637062323,0.018836717786448836,2.4696025965211588e-05
history_h4,0.0,26,f87c7d675ac97fa0,1.0,0.2761558515041082,0.018851776477250486,0.008404578848156596,0.1754705875649398,0.10898839407264513,0.5669824721172699,nan,nan
history_h16,0.0,26,f87c7d675ac97fa0,1.0,0.2621559758777957,0.026008400265056564,0.01917807799770177,0.1466173086049107,0.0975927263466292,0.5240708273432894,nan,nan
history_h16_chunk4,0.0,26,f87c7d675ac97fa0,1.0,0.27347696568759944,0.02685304708849957,0.028305137489777366,0.14567550740849108,0.07037995435753554,0.3489898240226231,nan,nan
oracle,0.0,27,5a0f455cb43072a2,1.0,0.22450236296655524,0.021483584534423204,0.022188389699922872,0.0,0.06064025733004637,0.41558807944728166,0.0,nan
open_loop,0.0,27,5a0f455cb43072a2,1.0,0.22556626674866462,0.04617871176085629,0.05296687132504996,0.0585763893440883,0.06085532084912817,0.415737871800055,0.006839230690609957,0.0
pred_error_w8,0.0,27,5a0f455cb43072a2,1.0,0.22382532092273533,0.020991669970913233,0.01130861195444588,0.09376025572576221,0.14547517538528404,0.4295143690300861,0.01960450485047078,2.9072582364061836e-05
history_h4,0.0,27,5a0f455cb43072a2,1.0,0.24055829753575575,0.016027114895362134,0.0027974757109676673,0.1663780411656122,0.09849590761291283,0.5094935660074391,nan,nan
history_h16,0.0,27,5a0f455cb43072a2,1.0,0.22593371499990356,0.021386472482965387,0.005196014470954857,0.1405270068595481,0.09482476244779205,0.4955060878239279,nan,nan
history_h16_chunk4,0.0,27,5a0f455cb43072a2,1.0,0.23895367724619962,0.03573317379577534,0.01760618373265377,0.1611873686327898,0.06786355768435572,0.3415625441389322,nan,nan
oracle,0.0,28,478472eed3a84b1a,1.0,0.25055496901718444,0.021605044593975855,0.022237827639679963,0.0,0.08200042456926947,0.582111965097315,0.0,nan
open_loop,0.0,28,478472eed3a84b1a,1.0,0.25333436581467317,0.0641034766749953,0.07088432175135972,0.11320085690322143,0.08236125611949137,0.5818892795296632,0.014159018957279447,0.0
pred_error_w8,0.0,28,478472eed3a84b1a,1.0,0.2520530782415844,0.025885375824614504,0.03519465370762598,0.09342153109630405,0.139484438038284,0.57813662022684,0.021968954247865734,1.980482402665374e-05
history_h4,0.0,28,478472eed3a84b1a,1.0,0.272256034881943,0.022802688827815353,0.03684165062275957,0.1812083425203475,0.10901007366787076,0.5747596311762903,nan,nan
history_h16,0.0,28,478472eed3a84b1a,1.0,0.26268310566649034,0.023526669601199736,0.0392153821344734,0.13984839846763894,0.0958382925565574,0.5481506816632961,nan,nan
history_h16_chunk4,0.0,28,478472eed3a84b1a,1.0,0.2996588525746461,0.019401889145761072,0.02430611313080222,0.2867616134829479,0.08868000484231484,0.4146317667439545,nan,nan
oracle,0.0,29,1a10540116678961,1.0,0.0449085044796722,0.021539062616296067,0.022208861745188102,0.0,0.018202904557798803,0.16582505640932174,0.0,nan
open_loop,0.0,29,1a10540116678961,1.0,0.057494140406777305,0.05622539301523789,0.06301675885302682,0.08823872090861327,0.018314364862204748,0.16542727629235687,0.010691919004595058,0.0
pred_error_w8,0.0,29,1a10540116678961,1.0,0.04691021103894799,0.02647057842267446,0.028058986862094848,0.09275556708702819,0.11926849390273069,0.19398689088686066,0.018128378088059637,1.5839255743595496e-05
history_h4,0.0,29,1a10540116678961,1.0,0.07028661818265879,0.0351197033780199,0.04535772075671929,0.13593491141244393,0.05215701403853821,0.17717926752662233,nan,nan
history_h16,0.0,29,1a10540116678961,1.0,0.06857177677523843,0.040769103583173275,0.054770779986111684,0.13336783995441645,0.03914677447342733,0.18804155753730448,nan,nan
history_h16_chunk4,0.0,29,1a10540116678961,1.0,0.0888513120385033,0.05124858584729412,0.07066977628198323,0.21100128951011524,0.04043349359316225,0.1933702926201495,nan,nan
oracle,0.0,30,524e4a39226ea363,1.0,0.0818736692771054,0.021525467337933694,0.022204726283661103,0.0,0.03698203321764507,0.20708825844901907,0.0,nan
open_loop,0.0,30,524e4a39226ea363,1.0,0.08731673765558773,0.05125154052523226,0.05803717722480961,0.07271337610449259,0.03707161799722429,0.2067982837670547,0.008644500688135536,0.0
pred_error_w8,0.0,30,524e4a39226ea363,1.0,0.08317928832445372,0.02150989318091758,0.02062417212127965,0.09063613523019672,0.1278134652275857,0.239566004142664,0.01899820894241223,1.6183625528641737e-05
history_h4,0.0,30,524e4a39226ea363,1.0,0.09183846875205004,0.01423762393745367,0.01422402384911603,0.10066057129098373,0.05892281644234936,0.21770148355237798,nan,nan
history_h16,0.0,30,524e4a39226ea363,1.0,0.0851924295229939,0.020982950577671612,0.025472145347075426,0.07593425562956539,0.04741197781951084,0.2150487461494409,nan,nan
history_h16_chunk4,0.0,30,524e4a39226ea363,1.0,0.08489601978575598,0.019161014618839543,0.018833491243888112,0.10921810430713937,0.03899922407583139,0.19140746644750836,nan,nan
oracle,0.0,31,5dfb4c33dd4cd5ce,1.0,0.09965163036378477,0.02155627365850961,0.022218566288234598,0.0,0.041576283628463245,0.3120569924635921,0.0,nan
open_loop,0.0,31,5dfb4c33dd4cd5ce,1.0,0.10643461618344123,0.05849986933585239,0.06529309164826369,0.0952640053383926,0.041791755495131595,0.3118955748479026,0.01165986731581065,0.0
pred_error_w8,0.0,31,5dfb4c33dd4cd5ce,1.0,0.09949866024915197,0.031235030893707223,0.02846630908127601,0.10227234119013824,0.13264260490661609,0.3300259060007397,0.021561738576876998,2.3723492373950886e-05
history_h4,0.0,31,5dfb4c33dd4cd5ce,1.0,0.12522724593427517,0.026475757504005354,0.018166619579735865,0.16080857066189644,0.07254320651569476,0.2992586977793757,nan,nan
history_h16,0.0,31,5dfb4c33dd4cd5ce,1.0,0.12048945006507761,0.033626587870401285,0.028178245865037255,0.14323481351305148,0.05867952735237694,0.29713819819206755,nan,nan
history_h16_chunk4,0.0,31,5dfb4c33dd4cd5ce,1.0,0.1466685834962623,0.04387001917970783,0.07538657688073336,0.2576917102820036,0.05544776303195704,0.24748212604271064,nan,nan
oracle,0.0,32,6fbf3721ca5c4021,1.0,0.2421403547936091,0.02160132008934535,0.022236519306879643,0.0,0.08059098262656078,0.5688232928145857,0.0,nan
open_loop,0.0,32,6fbf3721ca5c4021,1.0,0.24504251847249048,0.06391296891316353,0.07069560261497898,0.1126183283988842,0.08094877908959326,0.5686062249623964,0.014074145070680527,0.0
pred_error_w8,0.0,32,6fbf3721ca5c4021,1.0,0.2401599365456903,0.027958661358530833,0.021041879686963583,0.09325401956260977,0.14130843973809068,0.5753538339869214,0.025673337304787443,8.373923679129314e-05
history_h4,0.0,32,6fbf3721ca5c4021,1.0,0.26196923546570927,0.021598871611205463,0.015173844518721502,0.17078284726050502,0.11157497953201438,0.5646652399201515,nan,nan
history_h16,0.0,32,6fbf3721ca5c4021,1.0,0.25332654432892776,0.030505380619644702,0.028237788550442566,0.13615167233636205,0.0983241644339349,0.5414024380133993,nan,nan
history_h16_chunk4,0.0,32,6fbf3721ca5c4021,1.0,0.28833998245910025,0.044719152816750596,0.04607591806248035,0.2943519895831092,0.08761204850916833,0.40139621030004846,nan,nan
oracle,0.0,33,4c7460190386f9a1,1.0,0.19839846740562905,0.02158417916829086,0.0222300618472433,0.0,0.07113344496626592,0.5011105114096402,0.0,nan
open_loop,0.0,33,4c7460190386f9a1,1.0,0.20204194420570468,0.06246182715904833,0.06925070195987315,0.10802995449703134,0.0714676704852354,0.5009483724278556,0.013420895721261306,0.0
pred_error_w8,0.0,33,4c7460190386f9a1,1.0,0.19669278695343748,0.025303509638326827,0.018550162238901713,0.08533714307735753,0.1321396628596792,0.516093333001488,0.0194860740403606,1.5353141301300237e-05
history_h4,0.0,33,4c7460190386f9a1,1.0,0.2208931021146117,0.018197531686013447,0.014079020000051123,0.17136065755149948,0.09971239352741774,0.49013361402086497,nan,nan
