seed,method,buffer_size,train_stage,selected_count,anchor_concentration,mean_anchor_score,selected_early_fraction,selected_near_center_fraction,overlap_fraction,conflict_fraction,disagreement_threshold
21,random,96,1,96,0.08333333333333333,1.134806513786316,0.4270833333333333,0.4583333333333333,0.5102040816326531,0.47959183673469385,0.06798674911260605
21,random,96,2,96,0.11458333333333333,1.8175076246261597,0.375,0.4270833333333333,0.42857142857142855,0.4268707482993197,0.32309168577194214
21,random,96,3,96,0.08333333333333333,2.5156524181365967,0.34375,0.4895833333333333,0.32653061224489793,0.29081632653061223,0.2688179910182953
21,random,288,1,288,0.1076388888888889,1.2248821258544922,0.3854166666666667,0.4236111111111111,0.5510204081632653,0.5340136054421769,0.06036556512117386
21,random,288,2,288,0.12152777777777778,1.8543061017990112,0.4027777777777778,0.5,0.4302721088435374,0.4302721088435374,0.2410328984260559
21,random,288,3,288,0.1111111111111111,2.7235655784606934,0.3819444444444444,0.5208333333333334,0.3469387755102041,0.3163265306122449,0.2662191092967987
21,loss_hard,12,1,12,0.0,0.9979364275932312,1.0,0.0,0.5510204081632653,0.5238095238095238,0.061459578573703766
21,loss_hard,12,2,12,0.08333333333333333,0.8844351768493652,1.0,1.0,0.6326530612244898,0.5102040816326531,1.0619276762008667
21,loss_hard,12,3,12,1.0,1.7861665487289429,1.0,1.0,0.5918367346938775,0.04081632653061224,1.9598886966705322
21,loss_hard,32,1,32,0.0,1.0670346021652222,1.0,0.0,0.5102040816326531,0.4897959183673469,0.0673547238111496
21,loss_hard,32,2,32,0.03125,0.9323832392692566,1.0,1.0,0.6530612244897959,0.4931972789115646,1.1252459287643433
21,loss_hard,32,3,32,1.0,1.6533308029174805,1.0,1.0,0.5714285714285714,0.04081632653061224,2.0284812450408936
21,loss_hard,96,1,96,0.0,1.0121738910675049,1.0,0.21875,0.5306122448979592,0.5085034013605442,0.07808906584978104
21,loss_hard,96,2,96,0.3020833333333333,0.9162901043891907,1.0,0.8645833333333334,0.6530612244897959,0.4744897959183674,1.206892967224121
21,loss_hard,96,3,96,0.9895833333333334,1.760146975517273,1.0,0.7708333333333334,0.5714285714285714,0.04081632653061224,1.8417396545410156
21,loss_hard,288,1,288,0.10416666666666667,0.9527041912078857,0.6493055555555556,0.5,0.5289115646258503,0.5119047619047619,0.06121750921010971
21,loss_hard,288,2,288,0.2708333333333333,1.5534448623657227,0.03125,0.3298611111111111,0.5306122448979592,0.5306122448979592,0.35284364223480225
21,loss_hard,288,3,288,0.003472222222222222,2.4067976474761963,0.3715277777777778,0.7916666666666666,0.5306122448979592,0.09523809523809523,1.0545830726623535
21,diversity,12,1,12,0.25,1.104211688041687,0.3333333333333333,0.5833333333333334,0.5510204081632653,0.5306122448979592,0.06300285458564758
21,diversity,12,2,12,0.16666666666666666,1.8670574426651,0.3333333333333333,0.5,0.5034013605442177,0.5034013605442177,0.2709406018257141
21,diversity,12,3,12,0.08333333333333333,4.037705898284912,0.3333333333333333,0.5,0.3673469387755102,0.15816326530612246,0.4398878812789917
21,diversity,32,1,32,0.15625,0.9804745316505432,0.40625,0.625,0.5102040816326531,0.4914965986394558,0.05817926302552223
21,diversity,32,2,32,0.15625,1.997493028640747,0.40625,0.5,0.4489795918367347,0.4489795918367347,0.3435818552970886
21,diversity,32,3,32,0.125,2.6454248428344727,0.4375,0.5,0.3673469387755102,0.304421768707483,0.2645684480667114
21,diversity,96,1,96,0.10416666666666667,0.9690402150154114,0.5520833333333334,0.5833333333333334,0.5306122448979592,0.5102040816326531,0.07195687294006348
21,diversity,96,2,96,0.10416666666666667,1.8151737451553345,0.3854166666666667,0.4791666666666667,0.42857142857142855,0.42857142857142855,0.23604947328567505
21,diversity,96,3,96,0.14583333333333334,2.536168336868286,0.4375,0.6354166666666666,0.38945578231292516,0.3877551020408163,0.2483382672071457
21,diversity,288,1,288,0.10416666666666667,1.0775693655014038,0.4756944444444444,0.5277777777777778,0.5102040816326531,0.49489795918367346,0.06139027327299118
21,diversity,288,2,288,0.10416666666666667,1.734694004058838,0.5416666666666666,0.5694444444444444,0.4370748299319728,0.4370748299319728,0.21374954283237457
21,diversity,288,3,288,0.18055555555555555,2.331897735595703,0.5729166666666666,0.6666666666666666,0.30612244897959184,0.2568027210884354,0.25803595781326294
21,anchors,12,1,12,0.16666666666666666,1.1394845247268677,0.25,0.4166666666666667,0.5306122448979592,0.5034013605442177,0.07658069580793381
21,anchors,12,2,12,0.3333333333333333,1.7806053161621094,0.0,0.5,0.5306122448979592,0.5136054421768708,0.3757486045360565
21,anchors,12,3,12,0.3333333333333333,2.341641426086426,0.3333333333333333,0.5,0.3877551020408163,0.282312925170068,0.6285439729690552
21,anchors,32,1,32,0.28125,1.014620304107666,0.28125,0.5625,0.5306122448979592,0.5102040816326531,0.06365959346294403
21,anchors,32,2,32,0.3125,1.5079095363616943,0.34375,0.625,0.4489795918367347,0.4489795918367347,0.2589561939239502
21,anchors,32,3,32,0.28125,2.2396578788757324,0.4375,0.59375,0.3673469387755102,0.3231292517006803,0.33690598607063293
21,anchors,96,1,96,0.2604166666666667,0.9540737271308899,0.3125,0.59375,0.5306122448979592,0.5034013605442177,0.06893611699342728
21,anchors,96,2,96,0.2604166666666667,1.4966272115707397,0.3645833333333333,0.5,0.7329931972789115,0.6717687074829932,0.22340914607048035
21,anchors,96,3,96,0.25,2.4760749340057373,0.4895833333333333,0.5,0.3673469387755102,0.3401360544217687,0.2676217257976532
21,anchors,288,1,288,0.2013888888888889,1.1535146236419678,0.3472222222222222,0.5,0.5510204081632653,0.5238095238095238,0.07559674233198166
21,anchors,288,2,288,0.25,1.7601113319396973,0.3611111111111111,0.5451388888888888,0.4574829931972789,0.4574829931972789,0.22133706510066986
21,anchors,288,3,288,0.2673611111111111,2.3138113021850586,0.4409722222222222,0.5763888888888888,0.2857142857142857,0.1377551020408163,0.24033856391906738
22,random,12,1,12,0.08333333333333333,1.2863966226577759,0.5,0.25,0.5306122448979592,0.5102040816326531,0.10152079910039902
22,random,12,2,12,0.16666666666666666,1.6334081888198853,0.4166666666666667,0.6666666666666666,0.5714285714285714,0.5680272108843537,0.3746439516544342
22,random,12,3,12,0.08333333333333333,4.196579456329346,0.25,0.3333333333333333,0.4897959183673469,0.1870748299319728,0.8425483703613281
22,random,32,1,32,0.09375,1.1925020217895508,0.375,0.34375,0.5102040816326531,0.4880952380952381,0.09795825183391571
22,random,32,2,32,0.125,1.891239881515503,0.3125,0.53125,0.42857142857142855,0.42857142857142855,0.26679736375808716
22,random,32,3,32,0.125,2.757716178894043,0.34375,0.40625,0.3112244897959184,0.07482993197278912,0.3893733620643616
22,random,96,1,96,0.07291666666666667,1.10723078250885,0.3645833333333333,0.4166666666666667,0.5102040816326531,0.4880952380952381,0.11611531674861908
22,random,96,2,96,0.11458333333333333,1.9478758573532104,0.375,0.5104166666666666,0.46258503401360546,0.46258503401360546,0.24959062039852142
22,random,96,3,96,0.11458333333333333,3.9200775623321533,0.3854166666666667,0.40625,0.3078231292517007,0.12755102040816327,0.38560986518859863
22,random,288,1,288,0.10416666666666667,1.1077532768249512,0.4097222222222222,0.46875,0.5306122448979592,0.5085034013605442,0.11006276309490204
22,random,288,2,288,0.08680555555555555,2.283474922180176,0.3541666666666667,0.4618055555555556,0.4489795918367347,0.4489795918367347,0.257595032453537
22,random,288,3,288,0.09722222222222222,3.914403200149536,0.3645833333333333,0.4409722222222222,0.2653061224489796,0.10034013605442177,0.37942609190940857
22,loss_hard,12,1,12,0.0,0.7218477129936218,1.0,0.5,0.5102040816326531,0.4880952380952381,0.10502765327692032
22,loss_hard,12,2,12,1.0,1.2794376611709595,1.0,1.0,0.6326530612244898,0.28401360544217685,1.8951101303100586
22,loss_hard,12,3,12,1.0,1.4209874868392944,1.0,1.0,0.641156462585034,0.04081632653061224,2.485917568206787
22,loss_hard,32,1,32,0.0,0.7136144638061523,1.0,0.59375,0.4965986394557823,0.4744897959183674,0.10901415348052979
22,loss_hard,32,2,32,1.0,1.2224831581115723,1.0,1.0,0.6326530612244898,0.25,2.0753750801086426
22,loss_hard,32,3,32,1.0,1.4289860725402832,1.0,1.0,0.5289115646258503,0.04081632653061224,2.4822521209716797
22,loss_hard,96,1,96,0.0,0.706000804901123,1.0,0.5104166666666666,0.5102040816326531,0.4880952380952381,0.12465864419937134
22,loss_hard,96,2,96,0.8229166666666666,1.3470244407653809,1.0,0.6770833333333334,0.6343537414965986,0.27721088435374147,1.8829045295715332
22,loss_hard,96,3,96,0.96875,1.730362892150879,1.0,0.7604166666666666,0.5102040816326531,0.04081632653061224,2.400143623352051
22,loss_hard,288,1,288,0.14583333333333334,0.7792505025863647,0.7222222222222222,0.625,0.5306122448979592,0.5085034013605442,0.09925325959920883
22,loss_hard,288,2,288,0.3298611111111111,1.1392089128494263,0.8402777777777778,0.6736111111111112,0.5918367346938775,0.5918367346938775,0.31674909591674805
22,loss_hard,288,3,288,0.010416666666666666,3.06768798828125,0.04861111111111111,0.7118055555555556,0.3877551020408163,0.04081632653061224,0.9411987066268921
22,diversity,12,1,12,0.08333333333333333,0.995286226272583,0.4166666666666667,0.5833333333333334,0.4897959183673469,0.467687074829932,0.0975148156285286
22,diversity,12,2,12,0.0,1.9955358505249023,0.4166666666666667,0.6666666666666666,0.3826530612244898,0.3826530612244898,0.24811463057994843
22,diversity,12,3,12,0.16666666666666666,2.371150255203247,0.5,0.5833333333333334,0.3673469387755102,0.2585034013605442,0.3997231721878052
22,diversity,32,1,32,0.1875,0.7838502526283264,0.5,0.6875,0.5102040816326531,0.4880952380952381,0.10797596722841263
22,diversity,32,2,32,0.15625,2.5888185501098633,0.5,0.53125,0.5510204081632653,0.5102040816326531,0.2560504078865051
22,diversity,32,3,32,0.125,3.815380573272705,0.53125,0.625,0.30612244897959184,0.13095238095238096,0.3426579236984253
22,diversity,96,1,96,0.21875,0.9849328994750977,0.5208333333333334,0.5104166666666666,0.5102040816326531,0.4880952380952381,0.09930655360221863
22,diversity,96,2,96,0.125,2.1501624584198,0.4791666666666667,0.53125,0.5306122448979592,0.5306122448979592,0.25237226486206055
22,diversity,96,3,96,0.11458333333333333,2.5388383865356445,0.5104166666666666,0.625,0.30612244897959184,0.14625850340136054,0.36863499879837036
22,diversity,288,1,288,0.1527777777777778,0.9992073774337769,0.4618055555555556,0.4722222222222222,0.5306122448979592,0.5085034013605442,0.12497231364250183
22,diversity,288,2,288,0.10416666666666667,2.0026469230651855,0.5208333333333334,0.5625,0.5102040816326531,0.5102040816326531,0.2643584609031677
22,diversity,288,3,288,0.15625,2.3925509452819824,0.5868055555555556,0.6597222222222222,0.3078231292517007,0.14625850340136054,0.3389660120010376
22,anchors,12,1,12,0.16666666666666666,0.8046706318855286,0.16666666666666666,0.6666666666666666,0.5306122448979592,0.5085034013605442,0.11696873605251312
22,anchors,12,2,12,0.25,1.3482041358947754,0.5,0.6666666666666666,0.5714285714285714,0.47959183673469385,0.8121936321258545
22,anchors,12,3,12,0.16666666666666666,3.37447452545166,0.4166666666666667,0.5,0.3469387755102041,0.07653061224489796,0.5739762187004089
22,anchors,32,1,32,0.25,0.9151978492736816,0.4375,0.5,0.5170068027210885,0.49489795918367346,0.1184326708316803
22,anchors,32,2,32,0.1875,1.7742784023284912,0.375,0.625,0.5306122448979592,0.5306122448979592,0.25956451892852783
22,anchors,32,3,32,0.1875,3.601912021636963,0.375,0.53125,0.24829931972789115,0.06802721088435375,0.37823930382728577
22,anchors,96,1,96,0.2604166666666667,0.9741554856300354,0.5416666666666666,0.5416666666666666,0.5102040816326531,0.4880952380952381,0.10743542015552521
22,anchors,96,2,96,0.22916666666666666,1.7532354593276978,0.3333333333333333,0.5416666666666666,0.46938775510204084,0.46938775510204084,0.25205492973327637
22,anchors,96,3,96,0.21875,2.4023520946502686,0.5104166666666666,0.5416666666666666,0.2857142857142857,0.09693877551020408,0.4138370156288147
22,anchors,288,1,288,0.2048611111111111,0.9707626700401306,0.5,0.5069444444444444,0.5102040816326531,0.48639455782312924,0.1127513200044632
22,anchors,288,2,288,0.2569444444444444,1.9823163747787476,0.3159722222222222,0.5277777777777778,0.4489795918367347,0.4489795918367347,0.23256388306617737
22,anchors,288,3,288,0.25,3.431244373321533,0.4930555555555556,0.5694444444444444,0.2857142857142857,0.11904761904761904,0.3681640028953552
