model,horizon,history,scaling,capacity,episode,success,collision,goal_distance,tracking_rmse,max_state_divergence,ood_fraction,smoothness,on_policy_oracle_mse,query_count
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,10,1.0,0.0,0.12133367816217679,0.2085887190454845,0.40048689423045514,0.5416666666666666,0.0029976198585809277,0.052572442077995565,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,11,1.0,0.0,0.04920440227874319,0.11941578826312314,0.20078513504763632,0.2222222222222222,0.0018713487723634392,0.026327898108626124,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,12,1.0,0.0,0.10567696265291557,0.21404135952482972,0.31672669199599013,0.5416666666666666,0.0022527045005521925,0.05011563679258165,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,13,1.0,0.0,0.116194446252979,0.16895174225226275,0.2804301580456601,0.2777777777777778,0.0017924302997400037,0.047734406832745824,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,14,1.0,0.0,0.08624756111969004,0.16017520893486062,0.24732588548540688,0.4583333333333333,0.002088030501910931,0.04479253235914996,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,15,1.0,0.0,0.03896706424358363,0.15291285218485984,0.24761104735302308,0.2777777777777778,0.0014353679466112984,0.036145497434721695,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,16,1.0,0.0,0.139060245850384,0.25891562152422287,0.4445481609429796,0.5694444444444444,0.0032456031139999086,0.128429159205557,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,17,1.0,0.0,0.08534322652181013,0.13792763334340696,0.20091944284787563,0.3333333333333333,0.00207770184804715,0.0346895154496096,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,18,1.0,0.0,0.010490677061562948,0.09679965105337995,0.13489008993452217,0.0,0.0021722169437498103,0.013808294805778012,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,19,1.0,0.0,0.0736115760367705,0.20282314883906583,0.4099958780270586,0.2916666666666667,0.0026276304728037455,0.03849645106757326,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,20,0.0,0.0,0.1725467527762911,0.25956491165299983,0.5107617828544885,0.6527777777777778,0.002248464049868191,0.11065207708546732,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,21,0.0,1.0,0.04095042392747936,0.1617616280085854,0.2597991834797411,0.4027777777777778,0.001881094723692332,0.04403977775422846,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,22,1.0,0.0,0.05867820538367677,0.1635561142494068,0.2818056853949672,0.4166666666666667,0.003074749064204175,0.0419619269979816,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,23,1.0,0.0,0.047361621915866965,0.13471264166865454,0.2542038312135211,0.18055555555555555,0.0020649439195658805,0.038517004333915465,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,24,1.0,0.0,0.07087169772439905,0.17688479028256776,0.36026100502837155,0.2916666666666667,0.0031290133968169213,0.04787758264945388,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,25,1.0,0.0,0.1263027729436488,0.20087062199365616,0.33217569172990025,0.5833333333333334,0.0025035377036663905,0.06308814768821833,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,26,1.0,0.0,0.06163031980444101,0.09283170953523763,0.1407746828664658,0.0,0.00226972782136272,0.014058394031260055,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,27,1.0,0.0,0.005395624106283612,0.10661361321129548,0.14842882821957962,0.0,0.0019710616340824247,0.019460368493187843,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,28,1.0,0.0,0.12420741806348481,0.18061093316094826,0.3443064234213699,0.2916666666666667,0.0028317483506521413,0.05141897240671514,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,29,1.0,0.0,0.07197525421611974,0.21448649460931807,0.34042253686975404,0.5555555555555556,0.002816478671756745,0.07566836519924641,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,30,1.0,0.0,0.03953899344083647,0.13246642915033732,0.2109585574537442,0.2777777777777778,0.00261596415905404,0.038957992203326554,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,31,1.0,0.0,0.04994872709266772,0.12485131423422921,0.24379264833401543,0.19444444444444445,0.0023885818250512325,0.026091659393837174,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,32,1.0,0.0,0.07794246195337579,0.18586794713678353,0.2624095141746064,0.5138888888888888,0.0019056618766560294,0.03011921308472684,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,33,1.0,0.0,0.09192052665269046,0.14707788627593568,0.2899297157536948,0.2222222222222222,0.0029793417407606316,0.040150582508812614,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,34,1.0,0.0,0.05872439200265159,0.12152818071318054,0.18960759620739484,0.05555555555555555,0.0018860626464880616,0.02529108678672358,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,35,0.0,0.0,0.1764734036662819,0.3278267023159789,0.4914897867472542,0.6805555555555556,0.003467422801225496,0.181911478129797,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,36,0.0,0.0,0.18155854148290743,0.31030439715186026,0.4864446503984251,0.6944444444444444,0.0019410008481223347,0.05016994522449644,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,37,1.0,0.0,0.09449024855202864,0.22113492519135922,0.3508809352182651,0.5694444444444444,0.0032400480133955183,0.04013052148433482,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,38,1.0,0.0,0.08355112534599594,0.20734291020651052,0.39045876749192593,0.5416666666666666,0.003580567856538155,0.05654543511723528,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,39,1.0,0.0,0.08558487184382825,0.15294173492674812,0.21109154111152323,0.1388888888888889,0.002286326532176217,0.04233049452471903,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,40,1.0,0.0,0.13965986108861156,0.19004588366920516,0.3440333727042411,0.3333333333333333,0.0023350738926399875,0.056385959699133764,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,41,1.0,0.0,0.04054217304947049,0.09260324347296646,0.1338243737945828,0.0,0.002084121464904615,0.013764020269351541,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,42,1.0,0.0,0.09736207189039726,0.16784847544801088,0.3245846756884931,0.2777777777777778,0.0021489260142662572,0.04363823749113049,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,43,0.0,1.0,0.06533090854237218,0.2064970499466599,0.3933025405422984,0.375,0.001972830442580067,0.05493332335953975,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,44,1.0,0.0,0.06658676034389262,0.1296697051131806,0.2513519389259159,0.20833333333333334,0.0013541701084087577,0.022223433528624062,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,45,1.0,0.0,0.06497160624487484,0.16040738396162427,0.23530251948988457,0.4583333333333333,0.0020414456007028436,0.037489510984734326,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,46,1.0,0.0,0.028020579886920985,0.08178837818227068,0.1601595924456649,0.0,0.002742256908847432,0.013321913714590813,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,47,1.0,0.0,0.12370005204704568,0.2353934891810561,0.4380806490194055,0.5277777777777778,0.002923942017934295,0.11283014182269437,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,48,1.0,0.0,0.027714535689676134,0.10304445613380508,0.1545958968911205,0.0,0.0023453117595940093,0.02110004464908477,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,49,1.0,0.0,0.042128099279609026,0.14554471332302113,0.21784052518106764,0.3472222222222222,0.002008875990166838,0.03010090021600245,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,50,1.0,0.0,0.10819758528863646,0.18033521849919842,0.3388204459676936,0.2916666666666667,0.001792803519668253,0.028908531130603085,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,51,1.0,0.0,0.016499008870809694,0.06342015537341579,0.10117213859008707,0.0,0.0025592056301003644,0.006548487657370693,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,52,1.0,0.0,0.09574475843167829,0.2973093408318882,0.46832055399270894,0.5833333333333334,0.0023870513584474417,0.155897912505221,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,53,1.0,0.0,0.14931024230570794,0.21783973431370113,0.39601316798831165,0.625,0.0023967997668503634,0.07233880035386815,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,54,1.0,0.0,0.14205999863397079,0.23186196045305998,0.3741654813988453,0.6111111111111112,0.002131778290472075,0.09035115078457484,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,55,1.0,0.0,0.04426255740801774,0.11015617914909795,0.18951071030376557,0.20833333333333334,0.00201225720601984,0.024415059458337916,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,56,1.0,0.0,0.02021703851888792,0.046581350559842125,0.06895704812011418,0.0,0.0025487949998396053,0.0036525710788913434,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,57,1.0,0.0,0.03517765415868051,0.10565943721381257,0.193761408951685,0.2361111111111111,0.0026413638799189262,0.019764651329738078,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,58,1.0,0.0,0.08942648327117643,0.2066842793375189,0.3109458129850169,0.5416666666666666,0.001665496617234284,0.02792618824013393,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,59,1.0,0.0,0.042289996475255553,0.10044128333742824,0.21528380785909623,0.1527777777777778,0.0028050657917957707,0.01654229352965851,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,60,1.0,0.0,0.03270800222963466,0.12356575653526618,0.21858860814472725,0.2777777777777778,0.0015934521622166698,0.0325002110133983,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,61,0.0,0.0,0.28118819092542474,0.5004919538933726,0.9372305401499642,0.6527777777777778,0.002795244113661066,0.0895706216439963,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,62,1.0,0.0,0.0717995350537633,0.11263047944127208,0.21382709031013794,0.1527777777777778,0.001947280153882603,0.015906267849191927,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,63,1.0,0.0,0.08950293930885382,0.32854771501106,0.4991970190349562,0.5972222222222222,0.002181706530762477,0.033137142592517,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,64,1.0,0.0,0.05498261608082703,0.15846023728826425,0.29599608981968056,0.4583333333333333,0.002553782238452446,0.05219438071953177,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,65,1.0,0.0,0.038468132717934575,0.1780419592019528,0.29461352114543765,0.2777777777777778,0.0023158986257313563,0.06248171477412417,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,66,0.0,1.0,0.12357415852388995,0.22514799905047828,0.42892986612624096,0.4861111111111111,0.0015749977762221903,0.05681575004660387,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,67,1.0,0.0,0.07177329382424895,0.1663918630212359,0.30600985619721716,0.2777777777777778,0.0027971509974119586,0.04168913733534721,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,68,1.0,0.0,0.07329525791189298,0.13369597324216093,0.2127501549255644,0.2222222222222222,0.0022247760579070645,0.024787339721958797,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,69,1.0,0.0,0.08922455367184698,0.19323117479046184,0.2941029757352913,0.4583333333333333,0.002526202950130006,0.06576536537960131,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,70,1.0,0.0,0.14920103589604783,0.3333970655643665,0.5948324069737839,0.6527777777777778,0.0030415642642498625,0.1668775279022498,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,71,1.0,0.0,0.043460424633301034,0.1386818650630294,0.28892202521906785,0.20833333333333334,0.002667522719902425,0.025081716232847558,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,72,1.0,0.0,0.032053000867038856,0.13813318303816072,0.2213605899690914,0.16666666666666666,0.0020231052460287008,0.027878955946671016,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,73,1.0,0.0,0.1572241764483261,0.22373745020668528,0.41713082815645003,0.5972222222222222,0.0025771497718183856,0.0748514296554851,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,74,0.0,1.0,0.06334081508329864,0.2287164275584504,0.3754712941028018,0.4583333333333333,0.001974195925072866,0.11114769071758136,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,75,1.0,0.0,0.05366589070874622,0.18099284201472296,0.2605161654583786,0.5,0.00226369077371363,0.05321421947877328,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,76,0.0,1.0,0.04614001433496759,0.28083587323444004,0.4911167897775829,0.5694444444444444,0.0026053240703927992,0.1229383159745325,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,77,1.0,0.0,0.04545900427624214,0.09815346568514771,0.12738139272430943,0.0,0.00219630198117614,0.016099614969355754,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,78,1.0,0.0,0.038847539621198586,0.059125982295073695,0.08074128210453729,0.0,0.001887821270893225,0.005764929272601646,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,79,1.0,0.0,0.11406299313922488,0.18527785506243458,0.3658177704119999,0.2638888888888889,0.002853989413810962,0.03683623456380544,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,80,1.0,0.0,0.06018776921447469,0.14088537077222904,0.2800657171522734,0.20833333333333334,0.002538805143863443,0.03513370324495621,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,81,1.0,0.0,0.02423979175928145,0.09799511220159716,0.17798498010108965,0.0,0.002058531680892073,0.013287160085989057,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,82,1.0,0.0,0.04589330995788002,0.10815043820016032,0.16851894794609382,0.0,0.002340856827002172,0.021655188202632028,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,83,1.0,0.0,0.10117191631400016,0.16281337570902207,0.31262969663188733,0.2222222222222222,0.00219152931229378,0.033304254229081315,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,84,1.0,0.0,0.006851207765848409,0.06770127380996752,0.09934240180260824,0.0,0.0022938330266385975,0.007489650744514542,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,85,0.0,0.0,0.2266783988134475,0.3523249677200354,0.6492655490055544,0.6527777777777778,0.003785990556447662,0.19212129896789523,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,86,1.0,0.0,0.09205047117322085,0.238557985214519,0.3631883547485751,0.5694444444444444,0.001953186075023287,0.03885582714370931,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,87,1.0,0.0,0.06184205545877138,0.11037213347931175,0.19421757204951023,0.1111111111111111,0.002439654462911536,0.021275371659101927,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,88,1.0,0.0,0.060279419291415955,0.17460333784434082,0.33730891402866003,0.4027777777777778,0.001768112182796171,0.04576613300494989,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,89,0.0,1.0,0.11572521304431088,0.23979647309899843,0.3786920345466278,0.5277777777777778,0.0022612672607466955,0.10379700960357617,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,90,1.0,0.0,0.06680394266451958,0.19074649149917192,0.4027537583626124,0.2638888888888889,0.002664475615758195,0.0737039800914273,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,91,1.0,0.0,0.061146375817025214,0.14407598391434168,0.22600649279038285,0.1388888888888889,0.0034270167731853952,0.029649351833147715,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,92,1.0,0.0,0.06644167757064226,0.19346981522944803,0.3212875177949284,0.2777777777777778,0.0030775722367349517,0.0566342913872337,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,93,1.0,0.0,0.08165003187715125,0.1276253297875494,0.17589274551516026,0.0,0.0021004313748640814,0.02776346259745582,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,94,0.0,1.0,0.09455954063587463,0.27352012382986257,0.4416805054200807,0.5416666666666666,0.0024219518253339287,0.12616167220222943,5.0
H16_hist4_state_focus_quadratic,16,4,state_focus,quadratic,95,1.0,0.0,0.14064141440687367,0.2149261376141896,0.46283642300909955,0.2777777777777778,0.003029429039888983,0.04282926343318404,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,0,0.0,1.0,0.42471064054880214,0.35141860478771114,0.5741328500153456,0.8611111111111112,0.002890009966552527,0.2761439655544583,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,1,0.0,1.0,0.4562466960074978,0.3730564577881454,0.6250928156509877,0.8055555555555556,0.0019638245862641053,0.32572851779371625,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,2,0.0,1.0,0.18474735003470188,0.21091378289326765,0.30225477443056403,0.6111111111111112,0.0018547215545237166,0.10677645718897683,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,3,0.0,0.0,0.18950590461579922,0.1850260085598012,0.2805657527584469,0.5,0.002136249540987921,0.13188631768635822,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,4,0.0,1.0,0.24887107480585607,0.2547478505108784,0.43827430912339427,0.7638888888888888,0.0023816916784185228,0.1711580480033102,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,5,0.0,1.0,0.20401371356065523,0.1792816962629797,0.25931541330963703,0.4861111111111111,0.001770904612759844,0.10571019456000773,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,6,0.0,1.0,0.32050713735104047,0.302255213452632,0.41892966937513526,0.7916666666666666,0.0020686898950351296,0.23003061525864313,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,7,0.0,0.0,0.17643572827903825,0.1620594074568047,0.22954226848461057,0.3333333333333333,0.0015118460663519717,0.07978633402449455,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,8,0.0,1.0,0.31770362673912633,0.25824879943517903,0.33497520726059116,0.875,0.0020400828277021784,0.18925770092706,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,9,0.0,1.0,0.21930784209595555,0.24568015745275495,0.4030238769326112,0.5972222222222222,0.0015639776443092186,0.16624085076044837,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,10,1.0,0.0,0.14675618480599975,0.20683103725582247,0.31171080466181755,0.6666666666666666,0.0025269829378883894,0.11486575763129375,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,11,0.0,1.0,0.34955009141457993,0.2575021885994176,0.382140788923269,0.7638888888888888,0.0018871503222016599,0.18741510188315333,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,12,1.0,0.0,0.09250564852502316,0.17210898774876235,0.28759367396922764,0.4444444444444444,0.002673478103584815,0.060619947463061014,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,13,1.0,0.0,0.15472020352212032,0.17678591402520025,0.25958319661329216,0.5,0.0015622639377355539,0.0935255924374207,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,14,0.0,1.0,0.2204863600735261,0.22462546282715523,0.3670758213224074,0.5416666666666666,0.0022429051635778196,0.15237428819130708,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,15,0.0,1.0,0.3735849339320449,0.2938065972393581,0.4954309750810161,0.6666666666666666,0.0028197145201699744,0.2248929552130986,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,16,0.0,1.0,0.34087602475870893,0.32754306285830226,0.5300911622104992,0.75,0.002837862826804311,0.27417421190593266,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,17,0.0,1.0,0.2767456675114031,0.25823067300080843,0.4393369036870747,0.5555555555555556,0.002198459803146961,0.20124728805834877,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,18,0.0,0.0,0.2038925461102141,0.17307602123030688,0.25806296953076313,0.4444444444444444,0.0018794395627417676,0.09802379880750142,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,19,0.0,1.0,0.28588343523908355,0.2776846032694589,0.33330964362522364,0.875,0.0029623943327779963,0.1781549280632518,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,20,0.0,1.0,0.35900286222215316,0.34711670200510836,0.5617143674832169,0.875,0.0020431697198881153,0.27459751983957353,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,21,0.0,1.0,0.36158959583463185,0.29463004554561034,0.5150593543717605,0.625,0.0019590928445569256,0.2117560997191825,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,22,1.0,0.0,0.10542725376317827,0.16882636917579127,0.27800868055493977,0.375,0.0019497640943973262,0.10628890370932259,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,23,0.0,1.0,0.22339160214930723,0.26806853455652263,0.4583135150527884,0.6111111111111112,0.0024817635977477676,0.19572607064519762,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,24,0.0,1.0,0.3066968573854704,0.2575739568896394,0.32705030759151926,0.8194444444444444,0.001880354727676122,0.19050984652254543,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,25,0.0,1.0,0.24900023027055532,0.26195708971019854,0.3717162324512641,0.8888888888888888,0.0018389094857491487,0.1705358047883237,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,26,0.0,1.0,0.16694043424244134,0.20282059231325159,0.3260173666821008,0.5833333333333334,0.0018954907662870164,0.13005176245649963,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,27,0.0,0.0,0.17241863103961222,0.17736169121916,0.2712752252189973,0.4305555555555556,0.0024532962457152418,0.103525741556925,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,28,0.0,1.0,0.3043211330793854,0.278718977058266,0.3956501289772893,0.8472222222222222,0.0016114373103372345,0.21306824859654439,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,29,1.0,0.0,0.12428354027193371,0.19246766514330482,0.2844163636457559,0.4861111111111111,0.0035587951641024595,0.10257619438407983,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,30,0.0,1.0,0.254460414251799,0.2119870050115132,0.33392459839339017,0.6111111111111112,0.002227716426329641,0.14265695255438773,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,31,0.0,0.0,0.20286568723769804,0.1941477356847016,0.28662824259189706,0.5555555555555556,0.0016353164561829438,0.12813288262367348,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,32,0.0,1.0,0.28092889665925097,0.26063440944900484,0.41227385168295483,0.7777777777777778,0.001727422550151466,0.15645279668559275,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,33,0.0,1.0,0.28391371168550883,0.281866945415363,0.4536727088554087,0.6527777777777778,0.0021468527665492692,0.19652832910476048,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,34,0.0,1.0,0.1317276836002829,0.15666841470009643,0.24963450857367084,0.3611111111111111,0.0024177342348058314,0.10078361306658197,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,35,0.0,0.0,0.1604234853324151,0.2935001032062946,0.42137736516960445,0.8888888888888888,0.0027732812546454617,0.1659564299925677,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,36,0.0,0.0,0.3714062855161062,0.3382411637034498,0.43875820602041726,1.0,0.0023076529520737526,0.168065466926195,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,37,0.0,1.0,0.3678076646797637,0.3188775150689513,0.49816557552105956,0.8194444444444444,0.0022781801738938324,0.20734703876908722,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,38,1.0,0.0,0.15342830500115665,0.17603354293872656,0.26121557234884096,0.4722222222222222,0.002510639505182123,0.09244161777601703,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,39,0.0,1.0,0.14570791822842905,0.21498270927561855,0.34322511407537537,0.4583333333333333,0.0030972429912373848,0.13739597512553342,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,40,0.0,1.0,0.23848194914686158,0.2450596177988689,0.35619106921255633,0.8055555555555556,0.0014728876541436362,0.16147306308936787,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,41,0.0,1.0,0.2553049480085416,0.21499811148709588,0.3426247660121916,0.5416666666666666,0.002338734996663855,0.14244598036365833,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,42,1.0,0.0,0.12088293598445556,0.25745131450791486,0.5167921163345903,0.6944444444444444,0.0016538961980880655,0.14994471825861053,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,43,0.0,1.0,0.17424394829146347,0.2962638421684783,0.5651086364397838,0.6388888888888888,0.0028661287961545103,0.15035307681497942,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,44,0.0,1.0,0.2660810869973884,0.24599952160932004,0.36475610453948615,0.6805555555555556,0.0017645939105079016,0.1623811122240875,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,45,1.0,0.0,0.14820784204211865,0.16608425875971536,0.2512043623994389,0.3472222222222222,0.00237766509298432,0.0912323473688619,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,46,0.0,1.0,0.2125391583745062,0.1993141469088709,0.29975202391317485,0.5833333333333334,0.0020420717387050168,0.12600634577058017,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,47,0.0,1.0,0.32397304691252055,0.3077866295986537,0.5010408691205687,0.6805555555555556,0.0025190992648896726,0.2431485279039629,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,48,0.0,1.0,0.16118579342027892,0.20859941855156028,0.34085967910451176,0.4583333333333333,0.001919063565552745,0.1378823359927888,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,49,0.0,1.0,0.24220377083291864,0.27675107523668174,0.4451142067798008,0.6388888888888888,0.0027743513996972527,0.185870217409119,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,50,0.0,1.0,0.18352902885878272,0.2226426480553999,0.3143823707709572,0.6111111111111112,0.002327551806287516,0.11807955832234596,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,51,0.0,1.0,0.19836152010391875,0.19525336053115663,0.29791597584192325,0.5416666666666666,0.0023007317641315886,0.12086909408708957,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,52,0.0,1.0,0.1832062098213211,0.2656983533397009,0.4750951379848125,0.4583333333333333,0.0025049864664002056,0.17480463953029934,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,53,0.0,1.0,0.24587754859526215,0.24791617703129318,0.3461443133928246,0.7638888888888888,0.0020520635881820376,0.1517939241481159,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,54,0.0,1.0,0.27514720702892154,0.29724231668591083,0.48052985176639057,0.8055555555555556,0.0013954290936351082,0.226312511895552,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,55,1.0,0.0,0.12119668643849021,0.152891528628439,0.25465625682954135,0.3333333333333333,0.001657802575785821,0.08557795363821272,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,56,0.0,1.0,0.20098759056266066,0.20778912974113395,0.3381556523639513,0.5138888888888888,0.0013735452655270885,0.1344579696978941,5.0
H16_hist4_balanced_linear,16,4,balanced,linear,57,1.0,0.0,0.11891188399072312,0.1434638443899078,0.25793560691414935,0.2222222222222222,0.002704905153324906,0.07840268798747066,5.0
