condition,severity,trial,method,success,tracking_rmse,tail_rmse,final_error,inference_calls,mean_horizon,horizon_std,p10_horizon,p90_horizon,selected_action_error,compute_normalized
clean,1.0,13,fixed_24,0,1.029145139173927,1.582865456907675,1.453861865744244,7,24.0,0.0,24.0,24.0,0.8286263324931571,0.041666666666666664
clean,1.0,13,state_error,0,0.4939177567545052,0.6739922651016006,0.21321157149259862,13,12.923076923076923,5.497713349294042,7.0,19.8,1.255224250888137,0.07738095238095238
clean,1.0,13,ensemble_uncertainty,0,0.9906715628538141,1.4948736478109566,0.4346233468182105,8,21.0,4.924428900898052,15.3,24.0,0.850278186195678,0.047619047619047616
clean,1.0,13,attention_entropy,1,0.34970869901822776,0.4595984615522111,0.358081912813228,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.0385858575644296,0.07738095238095238
clean,1.0,13,shuffled_attention,0,0.6624649453203749,0.6623867791936827,0.7023078282582219,9,18.666666666666668,5.754225500544023,10.8,24.0,1.4062542397268085,0.05357142857142857
clean,1.0,13,oracle_stop,1,0.14584323182637585,0.18006716241739606,0.21971882116066047,41,4.097560975609756,3.2595441702025587,1.0,8.0,0.5268052993939375,0.24404761904761904
clean,1.0,14,fixed_3,1,0.14736393110244417,0.2076283460279049,0.2061150039078103,56,3.0,0.0,3.0,3.0,0.35395171007408177,0.3333333333333333
clean,1.0,14,fixed_6,1,0.20514013252229682,0.29476257551125695,0.2717737931699545,28,6.0,0.0,6.0,6.0,0.5127661180241561,0.16666666666666666
clean,1.0,14,fixed_12,0,0.36336066091837854,0.5372470673188411,0.36874424363763497,14,12.0,0.0,12.0,12.0,1.4780722739596779,0.08333333333333333
clean,1.0,14,fixed_24,0,1.0919453932912366,1.6140779452490401,1.5036397962421835,7,24.0,0.0,24.0,24.0,0.7478647984025238,0.041666666666666664
clean,1.0,14,state_error,0,0.6569331823718397,0.9544435993645098,0.2382873763584483,14,12.0,6.244997998398398,6.3,22.0,0.8145815163233247,0.08333333333333333
clean,1.0,14,ensemble_uncertainty,0,0.7114491429228541,0.5909398299569621,0.3787814458985723,9,18.666666666666668,5.228129047119374,12.6,24.0,1.383615961430711,0.05357142857142857
clean,1.0,14,attention_entropy,0,0.3768385542023255,0.49232803590789254,0.3791080827895167,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.0698518294584485,0.07738095238095238
clean,1.0,14,shuffled_attention,0,0.7917738719387533,0.9913987785514502,0.38618114446949386,10,16.8,8.852118390532292,5.0,24.0,0.6179024923109847,0.05952380952380952
clean,1.0,14,oracle_stop,1,0.14577524520845947,0.18400147694626212,0.17897648823146312,38,4.421052631578948,3.353172723409784,1.0,10.300000000000004,0.5533803209212601,0.2261904761904762
clean,1.0,15,fixed_3,1,0.15441456266324602,0.20876084371242273,0.20027242674371326,56,3.0,0.0,3.0,3.0,0.34302681996763923,0.3333333333333333
clean,1.0,15,fixed_6,1,0.2167100520294474,0.3026011407346322,0.2665264367414365,28,6.0,0.0,6.0,6.0,0.5190542218554269,0.16666666666666666
clean,1.0,15,fixed_12,0,0.4017766670126234,0.5449868042502692,0.4132072413499079,14,12.0,0.0,12.0,12.0,1.6201593388967335,0.08333333333333333
clean,1.0,15,fixed_24,0,1.0721270684813775,1.3066363767428137,1.0789102819516325,7,24.0,0.0,24.0,24.0,0.678700105764966,0.041666666666666664
clean,1.0,15,state_error,0,0.6853820376449774,0.527628077439957,0.4365165920589051,14,12.0,5.830951894845301,6.3,21.0,0.9523335285011406,0.08333333333333333
clean,1.0,15,ensemble_uncertainty,0,0.9959586951867297,1.0751600213196735,1.0256526551270357,8,21.0,5.408326913195984,13.200000000000001,24.0,0.7686286560887442,0.047619047619047616
clean,1.0,15,attention_entropy,1,0.37627739012777184,0.45171172947018406,0.42567490312093426,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.2239844184811774,0.07738095238095238
clean,1.0,15,shuffled_attention,0,0.723369979148581,0.7282086944087647,0.6093131732055478,9,18.666666666666668,8.232726023485645,4.6,24.0,0.6354497904385841,0.05357142857142857
clean,1.0,15,oracle_stop,1,0.1603851299504157,0.1913401285146762,0.20833161806751793,35,4.8,3.395795719920233,2.0,11.000000000000007,0.5500526972749843,0.20833333333333334
clean,1.0,16,fixed_3,1,0.1633492135404602,0.21543231606914384,0.1936957995299133,56,3.0,0.0,3.0,3.0,0.35203862946592196,0.3333333333333333
clean,1.0,16,fixed_6,1,0.2151113730966225,0.3031419886935135,0.2680254857073471,28,6.0,0.0,6.0,6.0,0.5133538821671907,0.16666666666666666
clean,1.0,16,fixed_12,0,0.3703669152644339,0.5462624233104901,0.4178563558937221,14,12.0,0.0,12.0,12.0,1.5864412285643996,0.08333333333333333
clean,1.0,16,fixed_24,0,1.221472905521599,1.5791849242142497,1.2244619356617692,7,24.0,0.0,24.0,24.0,0.7593203961821396,0.041666666666666664
clean,1.0,16,state_error,0,0.4873944093316622,0.488550624056162,0.3094352338930377,14,12.0,4.375255094603872,7.0,19.1,1.444350332321534,0.08333333333333333
clean,1.0,16,ensemble_uncertainty,0,1.0238004319987482,0.9697548425229067,0.5412624920088936,9,18.666666666666668,7.393691004272944,10.600000000000001,24.0,0.9708556736588494,0.05357142857142857
clean,1.0,16,attention_entropy,0,0.4129722924868183,0.533301552750011,0.35877211467019676,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.293179315158937,0.07738095238095238
clean,1.0,16,shuffled_attention,0,1.0355918843722054,1.2920470709450378,0.9975666241553106,9,18.666666666666668,7.644896627453143,6.8,24.0,0.7471484673219427,0.05357142857142857
clean,1.0,16,oracle_stop,1,0.16365512847760413,0.18758482574447527,0.17851283916745947,39,4.3076923076923075,3.502042233149301,1.0,9.800000000000011,0.6272593354618236,0.23214285714285715
clean,1.0,17,fixed_3,1,0.14375427450484332,0.21429816843415128,0.1841633247323918,56,3.0,0.0,3.0,3.0,0.3519355204699868,0.3333333333333333
clean,1.0,17,fixed_6,1,0.2034922690271055,0.30279293745300057,0.27871458870557664,28,6.0,0.0,6.0,6.0,0.51768459038134,0.16666666666666666
clean,1.0,17,fixed_12,0,0.3957382662433006,0.5323074685213768,0.3541096851363821,14,12.0,0.0,12.0,12.0,1.5518120001638513,0.08333333333333333
clean,1.0,17,fixed_24,0,0.8982048381031489,1.276712392342778,1.3136032780599463,7,24.0,0.0,24.0,24.0,0.7566991358899557,0.041666666666666664
clean,1.0,17,state_error,0,0.6530113615130715,0.5706920474167129,0.12238736608275012,14,12.0,5.618845839799182,6.3,21.1,1.0803447955072478,0.08333333333333333
clean,1.0,17,ensemble_uncertainty,0,0.7185396695199433,0.7831603743476546,0.4655826369510665,8,21.0,4.0,15.4,24.0,0.9384959741741241,0.047619047619047616
clean,1.0,17,attention_entropy,1,0.37619146986175384,0.4434644091103871,0.32651198053559566,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.2308494641253946,0.07738095238095238
clean,1.0,17,shuffled_attention,0,0.8158505214151839,1.0658025286688673,1.0958082377445055,8,21.0,6.0,14.4,24.0,0.5697529527049201,0.047619047619047616
clean,1.0,17,oracle_stop,1,0.14094314136745312,0.18453328235470023,0.1933640043466382,40,4.2,3.1953090617340916,1.0,7.500000000000007,0.5739456023420861,0.23809523809523808
clean,1.0,18,fixed_3,1,0.15180298068749237,0.20449156524381373,0.19917760403203194,56,3.0,0.0,3.0,3.0,0.34733598117246334,0.3333333333333333
clean,1.0,18,fixed_6,1,0.21097497006166804,0.30061056318441526,0.27298698231386614,28,6.0,0.0,6.0,6.0,0.5232864098111027,0.16666666666666666
clean,1.0,18,fixed_12,0,0.3697298152483863,0.5370187598417149,0.33854320223839013,14,12.0,0.0,12.0,12.0,1.5116596306888757,0.08333333333333333
clean,1.0,18,fixed_24,0,1.0948575496829291,1.3306731059999704,0.9088666489381402,7,24.0,0.0,24.0,24.0,0.7362759776118325,0.041666666666666664
clean,1.0,18,state_error,0,0.6635730693424269,0.4230896784134086,0.5216561133217229,15,11.2,5.821798118565546,6.4,20.6,1.1341717279854169,0.08928571428571429
clean,1.0,18,ensemble_uncertainty,0,0.9343600094818464,0.7942263035847136,0.7566584361172374,8,21.0,4.092676385936225,14.7,24.0,0.9878144058100649,0.047619047619047616
clean,1.0,18,attention_entropy,0,0.3963111091448157,0.5138048559962953,0.32966907589012945,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.2432650279006285,0.07738095238095238
clean,1.0,18,shuffled_attention,0,0.981313776622503,0.972426744979564,1.0681695665952338,9,18.666666666666668,7.557189365836423,7.8,24.0,0.869162651984425,0.05357142857142857
clean,1.0,18,oracle_stop,1,0.1551884106671574,0.18932348283733857,0.18848254954644814,39,4.3076923076923075,3.4130507156174406,1.0,9.600000000000009,0.5594298370932538,0.23214285714285715
clean,1.0,19,fixed_3,1,0.15314806564882869,0.20998480570939632,0.19754411148309353,56,3.0,0.0,3.0,3.0,0.3496569692678177,0.3333333333333333
clean,1.0,19,fixed_6,1,0.2117061093904203,0.2976669291199697,0.2561437387838579,28,6.0,0.0,6.0,6.0,0.5063626441306668,0.16666666666666666
clean,1.0,19,fixed_12,0,0.40282837418531386,0.6110427371531156,0.18806513322457136,14,12.0,0.0,12.0,12.0,1.5232824274944252,0.08333333333333333
clean,1.0,19,fixed_24,0,1.2291406181148337,1.573073230995544,0.8576486011823632,7,24.0,0.0,24.0,24.0,0.8410051105416507,0.041666666666666664
clean,1.0,19,state_error,0,0.5787142596305562,0.6921940856900093,1.5268943809507078,14,12.0,6.4142698058981855,6.0,22.800000000000004,1.2439471738003178,0.08333333333333333
clean,1.0,19,ensemble_uncertainty,0,1.1042662192467527,1.2862961966402353,0.5482014437446351,9,18.666666666666668,7.363574011458174,9.200000000000001,24.0,0.982578403949699,0.05357142857142857
clean,1.0,19,attention_entropy,0,0.41696129853331776,0.5006365814887993,0.34551869663248486,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.2084792833103393,0.07738095238095238
clean,1.0,19,shuffled_attention,0,1.0773956994486509,1.1178288372520735,1.1701019024755275,9,18.666666666666668,7.542472332656507,8.0,24.0,0.9550846690158298,0.05357142857142857
clean,1.0,19,oracle_stop,1,0.15356106077276852,0.17966374623615697,0.16886204356009513,40,4.2,3.487119154832539,1.0,9.300000000000004,0.5987862398608892,0.23809523809523808
clean,1.0,20,fixed_3,1,0.16372162162831824,0.22206058689450853,0.22396011803217444,56,3.0,0.0,3.0,3.0,0.3598495221532728,0.3333333333333333
clean,1.0,20,fixed_6,1,0.21799465814729754,0.3101836123122194,0.25721715209998985,28,6.0,0.0,6.0,6.0,0.5105783421296642,0.16666666666666666
clean,1.0,20,fixed_12,0,0.3843990173431429,0.5336564990008087,0.24652813685170982,14,12.0,0.0,12.0,12.0,1.508129477866357,0.08333333333333333
clean,1.0,20,fixed_24,0,1.245333265513301,1.5368742331820802,1.3176907866817427,7,24.0,0.0,24.0,24.0,0.8339552419560612,0.041666666666666664
clean,1.0,20,state_error,1,0.4965513691854772,0.3328670097515671,0.4742479115196506,14,12.0,4.644505202002531,7.3,19.200000000000006,1.356673229061873,0.08333333333333333
clean,1.0,20,ensemble_uncertainty,0,1.1726533333012448,1.3526370217845727,0.4995106920935332,8,21.0,4.092676385936225,15.8,24.0,0.8955075571844395,0.047619047619047616
clean,1.0,20,attention_entropy,0,0.4222736052856469,0.4888567833137114,0.30349341054206636,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.207247091845298,0.07738095238095238
clean,1.0,20,shuffled_attention,0,0.9775973756593983,0.7695660476359081,0.34538965763609086,10,16.8,7.586830695356262,6.9,24.0,0.7919345255057281,0.05952380952380952
clean,1.0,20,oracle_stop,1,0.15780849305756064,0.18593433841295584,0.186217258711133,38,4.421052631578948,3.407666117102872,1.0,9.500000000000021,0.6134772271756479,0.2261904761904762
clean,1.0,21,fixed_3,1,0.14985172700054106,0.21576674510141805,0.21810055335765569,56,3.0,0.0,3.0,3.0,0.3505455742060008,0.3333333333333333
clean,1.0,21,fixed_6,1,0.20814252609222253,0.3035460985102217,0.26284065170413434,28,6.0,0.0,6.0,6.0,0.5129636354557183,0.16666666666666666
clean,1.0,21,fixed_12,1,0.3618014620087928,0.4754744618827798,0.3499864564309877,14,12.0,0.0,12.0,12.0,1.6444099383725228,0.08333333333333333
clean,1.0,21,fixed_24,0,1.2112149704652582,1.5691012572811682,1.3439116095768702,7,24.0,0.0,24.0,24.0,0.7823930547151636,0.041666666666666664
clean,1.0,21,state_error,0,0.735563271117443,0.8927969123475389,1.4257582149682424,13,12.923076923076923,7.1086246474756445,6.0,23.400000000000002,0.9031554745297865,0.07738095238095238
clean,1.0,21,ensemble_uncertainty,0,0.9677013811893148,1.0086626224617055,1.1127370972387818,8,21.0,6.264982043070834,14.8,24.0,0.493411168828878,0.047619047619047616
clean,1.0,21,attention_entropy,0,0.3981060606251737,0.4883143056650507,0.31628400226098785,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.2901725682354948,0.07738095238095238
clean,1.0,21,shuffled_attention,0,1.0651795498474583,1.1037604131672014,0.5100395682492825,10,16.8,6.838128398911504,8.7,24.0,0.8802665930603526,0.05952380952380952
clean,1.0,21,oracle_stop,1,0.14630006718233626,0.18486747203721712,0.18423992614284912,40,4.2,3.264965543462902,1.0,7.500000000000007,0.5513991584827332,0.23809523809523808
clean,1.0,22,fixed_3,1,0.14133979831320528,0.21255174100643381,0.19777725161614307,56,3.0,0.0,3.0,3.0,0.34865394807859124,0.3333333333333333
clean,1.0,22,fixed_6,1,0.1975153065749447,0.29258257083828015,0.28253445402407,28,6.0,0.0,6.0,6.0,0.5104310366581766,0.16666666666666666
clean,1.0,22,fixed_12,0,0.3712933234621935,0.5736856662593702,0.3524193565295549,14,12.0,0.0,12.0,12.0,1.5522666479183331,0.08333333333333333
clean,1.0,22,fixed_24,0,1.2114943775518094,1.4428307414498174,1.6228923209011183,7,24.0,0.0,24.0,24.0,0.7396511091046571,0.041666666666666664
clean,1.0,22,state_error,0,0.579161268879267,0.9299266170763919,0.2866416594963701,14,12.0,5.3718844791323335,7.0,20.0,1.2259038537264246,0.08333333333333333
clean,1.0,22,ensemble_uncertainty,0,1.1258037323353318,1.1750593634469877,1.0243157641900607,8,21.0,6.264982043070834,14.8,24.0,0.6604755332203981,0.047619047619047616
clean,1.0,22,attention_entropy,0,0.3808777950723788,0.5027969063278573,0.46524554335162954,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.193616670043836,0.07738095238095238
clean,1.0,22,shuffled_attention,0,1.2114943775518094,1.4428307414498174,1.6228923209011183,7,24.0,0.0,24.0,24.0,0.7396511091046571,0.041666666666666664
clean,1.0,22,oracle_stop,1,0.1434729415658791,0.1950148193700448,0.19215916556209003,37,4.54054054054054,3.460937184391304,1.0,9.999999999999993,0.6120759009920428,0.22023809523809523
clean,1.0,23,fixed_3,1,0.14068753891140032,0.21307618462234892,0.1951746141534985,56,3.0,0.0,3.0,3.0,0.3520024996341212,0.3333333333333333
clean,1.0,23,fixed_6,1,0.2006328527606696,0.3083051260318395,0.21690729554245297,28,6.0,0.0,6.0,6.0,0.5292669828281327,0.16666666666666666
clean,1.0,23,fixed_12,0,0.3391474196856439,0.4983398483434654,0.23810420048208758,14,12.0,0.0,12.0,12.0,1.6458536928212304,0.08333333333333333
clean,1.0,23,fixed_24,0,1.1258078170307726,1.7344223312089344,1.2175930055922461,7,24.0,0.0,24.0,24.0,0.8942515817043543,0.041666666666666664
clean,1.0,23,state_error,0,0.702381746378352,1.0076976438339944,0.14954393763792953,14,12.0,6.391959234627741,6.3,22.400000000000002,0.9513836332255566,0.08333333333333333
clean,1.0,23,ensemble_uncertainty,0,1.1095708086253457,1.697405463531598,0.46337612611085066,8,21.0,5.220153254455275,12.4,24.0,1.2885054353837382,0.047619047619047616
clean,1.0,23,attention_entropy,0,0.38490642305448136,0.5600671553893148,0.27357718894272703,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.140239350366377,0.07738095238095238
clean,1.0,23,shuffled_attention,0,0.9026031581597351,1.2610437328934136,0.8626277446619358,9,18.666666666666668,8.273115763993903,5.2,24.0,0.7093616629881894,0.05357142857142857
clean,1.0,23,oracle_stop,1,0.13645903336595105,0.1797446651169591,0.16025640787632214,39,4.3076923076923075,3.4429701410998224,1.0,9.600000000000009,0.6507847959779226,0.23214285714285715
clean,1.0,24,fixed_3,1,0.1409737671227968,0.21708507456103304,0.20635896088567712,56,3.0,0.0,3.0,3.0,0.34986362510020974,0.3333333333333333
clean,1.0,24,fixed_6,1,0.19449607223641008,0.29287467777179294,0.2682005842390777,28,6.0,0.0,6.0,6.0,0.5184847997465842,0.16666666666666666
clean,1.0,24,fixed_12,0,0.40813339647168595,0.5729805177752441,0.426576384812942,14,12.0,0.0,12.0,12.0,1.6333624493975474,0.08333333333333333
clean,1.0,24,fixed_24,0,1.1674645946725783,1.4010005396760636,1.3084027754192664,7,24.0,0.0,24.0,24.0,0.7189266362045063,0.041666666666666664
clean,1.0,24,state_error,0,0.6256845473671219,0.7730452905144285,0.6275949744535338,14,12.0,6.07100838882165,6.0,20.0,0.9214182050357514,0.08333333333333333
clean,1.0,24,ensemble_uncertainty,0,1.0308323792760228,0.9547506807523766,0.9856587089402338,9,18.666666666666668,7.408703590297622,10.600000000000001,24.0,0.8862464738196536,0.05357142857142857
clean,1.0,24,attention_entropy,1,0.40130997432383614,0.4494108617409713,0.35969603088182456,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.269506769833729,0.07738095238095238
clean,1.0,24,shuffled_attention,0,0.9753818455923992,1.0309826947031984,1.3617770480410094,9,18.666666666666668,7.84573486395988,6.4,24.0,0.7814300634941526,0.05357142857142857
clean,1.0,24,oracle_stop,1,0.14146719918693584,0.18787984481655642,0.18615388670516114,37,4.54054054054054,3.3659229856985373,1.6,9.399999999999991,0.523074826280947,0.22023809523809523
clean,1.0,25,fixed_3,1,0.150729676601617,0.21164556189272163,0.20516966104601472,56,3.0,0.0,3.0,3.0,0.34563689275205933,0.3333333333333333
clean,1.0,25,fixed_6,1,0.19954735984707977,0.286414614822607,0.2861765451228674,28,6.0,0.0,6.0,6.0,0.5156185828590933,0.16666666666666666
clean,1.0,25,fixed_12,1,0.34507690614244896,0.4645454550295106,0.4884216718531386,14,12.0,0.0,12.0,12.0,1.677836095861496,0.08333333333333333
clean,1.0,25,fixed_24,0,1.0774115843984733,1.6061723684049738,1.2710058375878674,7,24.0,0.0,24.0,24.0,0.8780905584426912,0.041666666666666664
clean,1.0,25,state_error,0,0.7665552461344621,1.1790889697303135,0.3173357821991266,14,12.0,5.94017796751194,6.0,19.800000000000004,1.233398367954951,0.08333333333333333
clean,1.0,25,ensemble_uncertainty,0,0.8036572279433961,0.7698050022739722,0.5439357174825511,9,18.666666666666668,5.011098792790969,12.8,24.0,1.3167243575516683,0.05357142857142857
clean,1.0,25,attention_entropy,0,0.38175995440888066,0.4943751918350805,0.41034490634463916,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.276581512310449,0.07738095238095238
clean,1.0,25,shuffled_attention,0,0.7970578816559732,0.5867412317364513,0.8035338036599307,10,16.8,7.2083285163760396,6.0,24.0,0.8832912229606309,0.05952380952380952
clean,1.0,25,oracle_stop,1,0.1435790644587707,0.1754211535018695,0.18017314224266695,37,4.54054054054054,3.357883781729157,1.6,9.599999999999994,0.5249885704283545,0.22023809523809523
clean,1.0,26,fixed_3,1,0.1379078713460536,0.2069623310637165,0.19479621064146774,56,3.0,0.0,3.0,3.0,0.3517412208946177,0.3333333333333333
clean,1.0,26,fixed_6,1,0.20109784231254335,0.3117454780191089,0.22531897142802026,28,6.0,0.0,6.0,6.0,0.5050555778707276,0.16666666666666666
clean,1.0,26,fixed_12,0,0.3709844318311192,0.5252096134625879,0.3892745280961623,14,12.0,0.0,12.0,12.0,1.4780622087816848,0.08333333333333333
clean,1.0,26,fixed_24,0,1.212343635558132,1.5540201270925666,1.2293770285527243,7,24.0,0.0,24.0,24.0,0.8030062797785847,0.041666666666666664
clean,1.0,26,state_error,0,0.6072113132603301,0.8994554984901101,1.272444016980418,14,12.0,6.729466121893644,6.0,22.800000000000004,1.0963519545835079,0.08333333333333333
clean,1.0,26,ensemble_uncertainty,0,1.2101012172899366,1.5478908502661837,1.0101234072745182,8,21.0,6.557438524302,15.200000000000001,24.0,0.699398862565612,0.047619047619047616
clean,1.0,26,attention_entropy,0,0.40984167260150717,0.48210246031106213,0.3491295367704903,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.3141327536150094,0.07738095238095238
clean,1.0,26,shuffled_attention,0,1.0079053175923427,1.0679952902845014,0.4499779142369325,8,21.0,5.291502622129181,12.8,24.0,0.8927492604021585,0.047619047619047616
clean,1.0,26,oracle_stop,1,0.13182866243184993,0.16339135919955516,0.18566069443674155,40,4.2,3.5085609585697672,1.0,10.300000000000004,0.5751519552342715,0.23809523809523808
clean,1.0,27,fixed_3,1,0.1733551594998052,0.20828262246981616,0.20019957718748185,56,3.0,0.0,3.0,3.0,0.34749192768791204,0.3333333333333333
clean,1.0,27,fixed_6,1,0.22416932026290576,0.2958841162829101,0.21839118070485247,28,6.0,0.0,6.0,6.0,0.5297135735938096,0.16666666666666666
clean,1.0,27,fixed_12,0,0.41785577578718763,0.5925597847787711,0.34954039946409055,14,12.0,0.0,12.0,12.0,1.5591478145070286,0.08333333333333333
clean,1.0,27,fixed_24,0,0.9735623175123362,1.3790748859534292,1.1301434776308077,7,24.0,0.0,24.0,24.0,0.8603290172250372,0.041666666666666664
clean,1.0,27,state_error,1,0.695915255071242,0.35838214145367897,0.32067964934761606,15,11.2,6.263119563497624,6.0,22.6,0.995076049781907,0.08928571428571429
clean,1.0,27,ensemble_uncertainty,0,0.8224772317769881,1.1552427021373288,0.7786960804418643,8,21.0,3.5,16.4,24.0,0.9404421041181885,0.047619047619047616
clean,1.0,27,attention_entropy,0,0.419865981650597,0.5116015743909427,0.286952065386144,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.18856088991163,0.07738095238095238
clean,1.0,27,shuffled_attention,0,0.700441420663177,0.7435581938221697,0.8279448539918348,8,21.0,4.092676385936225,14.7,24.0,1.0958766531812743,0.047619047619047616
clean,1.0,27,oracle_stop,1,0.16989623439340906,0.17079704232118093,0.18583724846420438,37,4.54054054054054,3.268147624726446,1.0,9.799999999999997,0.5771970828966311,0.22023809523809523
clean,1.0,28,fixed_3,1,0.138625257012875,0.21044982900253434,0.19704216892907622,56,3.0,0.0,3.0,3.0,0.3495654947317745,0.3333333333333333
clean,1.0,28,fixed_6,1,0.19896548413394097,0.3033019734174821,0.26325249955676217,28,6.0,0.0,6.0,6.0,0.5012365194440387,0.16666666666666666
clean,1.0,28,fixed_12,0,0.3912565554764981,0.5770180487638847,0.37549306607074523,14,12.0,0.0,12.0,12.0,1.5023791714450883,0.08333333333333333
clean,1.0,28,fixed_24,0,1.198866635595431,1.5346574098970545,1.317037385925686,7,24.0,0.0,24.0,24.0,0.7576929647566315,0.041666666666666664
clean,1.0,28,state_error,0,0.6222535884452949,0.915431142127624,1.4174850926668057,13,12.923076923076923,5.7840834452638346,6.2,20.0,1.248157659774106,0.07738095238095238
clean,1.0,28,ensemble_uncertainty,0,1.0190539023433716,1.239270953024287,0.781927500945031,8,21.0,4.5,15.200000000000001,24.0,0.9662710191993411,0.047619047619047616
clean,1.0,28,attention_entropy,0,0.4038558443288355,0.484766928527734,0.35261227371450843,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.2704252253459236,0.07738095238095238
clean,1.0,28,shuffled_attention,0,0.9996517070846602,1.105667343659197,0.6091155419624784,9,18.666666666666668,6.411794687223781,9.2,24.0,0.9642097549151047,0.05357142857142857
clean,1.0,28,oracle_stop,1,0.1400546126990442,0.18605699336655052,0.19710096806534647,38,4.421052631578948,3.484035613354814,1.0,10.900000000000013,0.6371930492197487,0.2261904761904762
clean,1.0,29,fixed_3,1,0.1463468565483654,0.22053033662451177,0.20058966916273607,56,3.0,0.0,3.0,3.0,0.3564380123436293,0.3333333333333333
clean,1.0,29,fixed_6,1,0.19498549959483205,0.29174318856453063,0.25888995462468184,28,6.0,0.0,6.0,6.0,0.5247853964292436,0.16666666666666666
clean,1.0,29,fixed_12,0,0.3649466245606566,0.57848559510073,0.31667507710806997,14,12.0,0.0,12.0,12.0,1.589623789962586,0.08333333333333333
clean,1.0,29,fixed_24,0,1.2117306680174214,1.5620566411564842,1.3288376826963075,7,24.0,0.0,24.0,24.0,0.8188935449460587,0.041666666666666664
clean,1.0,29,state_error,1,0.49154065824250187,0.46648326419888647,0.2981557012930388,14,12.0,4.65985898008574,7.3,20.0,1.3830450649417432,0.08333333333333333
clean,1.0,29,ensemble_uncertainty,0,1.1960394328673687,1.5191404958858177,0.4932340339539192,8,21.0,5.291502622129181,12.8,24.0,1.1500599686301887,0.047619047619047616
clean,1.0,29,attention_entropy,0,0.3893650502629918,0.5283681740742152,0.3380153994662225,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.2057224757715597,0.07738095238095238
clean,1.0,29,shuffled_attention,0,0.8309788087310692,0.6944082844235231,0.7561088762673259,8,21.0,5.766281297335398,14.0,24.0,0.7108074565051072,0.047619047619047616
clean,1.0,29,oracle_stop,1,0.1381136267337782,0.18129515753805261,0.1785259436205358,39,4.3076923076923075,3.6172935495027443,1.0,10.600000000000009,0.6062887755603392,0.23214285714285715
clean,1.0,30,fixed_3,1,0.15511176667715137,0.2200102343923153,0.20787102406399485,56,3.0,0.0,3.0,3.0,0.35101317193750503,0.3333333333333333
clean,1.0,30,fixed_6,1,0.20630832514515066,0.28884373598502616,0.24141388728762622,28,6.0,0.0,6.0,6.0,0.5219404106752641,0.16666666666666666
clean,1.0,30,fixed_12,0,0.3373474263398562,0.4938655014328916,0.3717843078749521,14,12.0,0.0,12.0,12.0,1.4277265020104366,0.08333333333333333
clean,1.0,30,fixed_24,0,1.0857717851404045,1.594859644056852,1.5071451410892223,7,24.0,0.0,24.0,24.0,0.7770917451833596,0.041666666666666664
clean,1.0,30,state_error,0,0.5363392229110111,0.6057683743026376,0.20719798844970044,14,12.0,5.542047068934521,6.3,20.200000000000006,1.1005895941461106,0.08333333333333333
clean,1.0,30,ensemble_uncertainty,0,0.8014253439600859,0.9165487751408704,0.3199242383628152,8,21.0,4.358898943540674,14.8,24.0,0.9966255863669287,0.047619047619047616
clean,1.0,30,attention_entropy,0,0.37708547327106434,0.49544087402232667,0.31769701276623014,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.0272655058384643,0.07738095238095238
clean,1.0,30,shuffled_attention,0,0.9396635572930477,1.2279302074967056,0.25636599024261086,9,18.666666666666668,6.944222218666553,9.8,24.0,0.9546642843591394,0.05357142857142857
clean,1.0,30,oracle_stop,1,0.14881397012040745,0.18367709670128196,0.2025349437464346,38,4.421052631578948,3.297778989014851,1.0,9.600000000000009,0.5494471360854456,0.2261904761904762
clean,1.0,31,fixed_3,1,0.14043097525503537,0.2136188196947807,0.1986017451720741,56,3.0,0.0,3.0,3.0,0.3455602662079843,0.3333333333333333
clean,1.0,31,fixed_6,1,0.19810737701155262,0.29611254167293466,0.2837012262213449,28,6.0,0.0,6.0,6.0,0.4998608537583983,0.16666666666666666
clean,1.0,31,fixed_12,0,0.40637735832639804,0.5894631464488845,0.4771140036865878,14,12.0,0.0,12.0,12.0,1.6838263638600441,0.08333333333333333
clean,1.0,31,fixed_24,0,1.0149105169792605,1.4915028160425106,1.348308062490355,7,24.0,0.0,24.0,24.0,0.7728772052378284,0.041666666666666664
