method,trial,seed,duration,final_error,final_goal,final_x,max_abs_jerk,mean_abs_error,path_effort,rms_accel,rms_jerk,rms_vel_jump,settle_time,success,tail_mean_abs_error,within_tol_frac
rtc_hard,29,1037,17.979999999999706,30.173871966342727,9.391648175422947,-20.78222379091978,800.0,14.791366528197388,143.84,7.995554320301307,54.97474167490214,0.16489149010886628,nan,0.0,19.150193424418937,0.0033333333333333335
rtc_hard,30,1038,17.979999999999706,30.075756883535348,9.391648175422947,-20.6841087081124,800.0,14.712988056041477,143.84,7.995554320301307,54.97474167490214,0.16454571377796054,nan,0.0,18.994612409921285,0.0044444444444444444
rtc_hard,31,1039,17.979999999999706,31.890056543407933,9.391648175422947,-22.498408367984986,800.0,14.286377467664465,139.2195461923403,7.840710353263852,48.384599119078246,0.1613702659727224,nan,0.0,16.32621984228584,0.0044444444444444444
prefix_conditioned,0,1008,17.979999999999706,2.114226837835476,9.391648175422947,7.277421337587471,400.0,3.321816519892849,53.06379601509147,3.9178621553839887,25.402197456327414,0.08314946789936373,nan,0.0,2.6351836105084585,0.017777777777777778
prefix_conditioned,1,1009,17.979999999999706,0.004668467130377607,9.391648175422947,9.396316642553325,421.2743545007222,3.3943882454720002,54.61868477784731,3.9673187117044786,26.313556863283885,0.08563363657697447,nan,0.0,2.6425034935026703,0.02
prefix_conditioned,2,1010,17.979999999999706,0.5257471617952394,9.391648175422947,8.865901013627708,435.05512988135393,3.388360555136448,57.041434972458894,4.0119652061642,26.40759593022417,0.08663910010246033,nan,0.0,2.597006185653815,0.021111111111111112
prefix_conditioned,3,1011,17.979999999999706,1.2984868401003276,9.391648175422947,8.09316133532262,416.1944183919276,3.31734295280492,51.64265228576648,3.907325537774952,25.999065414154632,0.08696530902393577,nan,0.0,2.5158593559087956,0.008888888888888889
prefix_conditioned,4,1012,17.979999999999706,0.9899215508943531,9.391648175422947,8.401726624528594,422.80246898109596,3.335603487759596,49.104176804437394,3.7357265656249656,24.774728266915744,0.0802232927784899,12.319999999999826,1.0,2.5652909394384866,0.02666666666666667
prefix_conditioned,5,1013,17.979999999999706,0.514451234868325,9.391648175422947,8.877196940554622,439.517713821481,3.4945712876158814,53.07439065263577,3.875499740368219,25.868492451123437,0.08481629463572045,nan,0.0,2.7059992500464514,0.028888888888888888
prefix_conditioned,6,1014,17.979999999999706,1.8963639110798107,9.391648175422947,7.4952842643431365,424.630871454019,3.3934345625437468,46.75405367846068,3.74444105217332,25.278262419562175,0.08362343800174141,nan,0.0,2.665319500510368,0.01
prefix_conditioned,7,1015,17.979999999999706,1.6865555060878084,9.391648175422947,7.705092669335139,427.40007987106515,3.2814192563792837,44.0886995364941,3.678441785070892,25.07866773101915,0.08235050491938628,nan,0.0,2.460339090811997,0.01
prefix_conditioned,8,1016,17.979999999999706,1.172426438056494,9.391648175422947,8.219221737366453,403.2156994416301,3.465280268990908,51.884592735346864,3.883719652878668,25.697811287579924,0.08665598421408886,nan,0.0,2.6424837104501955,0.008888888888888889
prefix_conditioned,9,1017,17.979999999999706,1.1249277657212815,9.391648175422947,8.266720409701666,436.0828440710596,3.4701628149581683,50.768464037023875,3.8609011541697136,25.581168502258386,0.08387648323363497,nan,0.0,2.6363968373426014,0.01
