scenario,delay,method,success,settle_time,within_tol_frac,tail_mean_abs_error,rms_jerk,final_error
moving_goal,4,history_conditioned,0.0,nan,0.0077777777777777776,7.436946145485977,31.03437014012119,0.88131477773047
moving_goal,4,history_conditioned,0.0,nan,0.01,7.5726213359580195,31.595647081572213,0.11603347529198871
moving_goal,4,vlash,0.0,nan,0.023333333333333334,1.8969499815851112,86.67191823522839,1.6819634485129598
moving_goal,4,vlash,0.0,nan,0.025555555555555557,2.025452141350912,84.7004963692004,1.9390374928156628
moving_goal,4,vlash,0.0,nan,0.02666666666666667,1.7469083047064102,85.46280388604741,0.5217243678041577
moving_goal,4,vlash,0.0,nan,0.02,1.8038515370556907,83.52648557828519,0.532592356214808
moving_goal,4,vlash,0.0,nan,0.022222222222222223,1.8960598372398934,77.26652178560776,0.5632710610085976
moving_goal,4,vlash,0.0,nan,0.01888888888888889,2.1724788822507666,80.84703645704236,1.2866226682976372
moving_goal,4,vlash,0.0,nan,0.04555555555555556,0.8899290611102741,72.27404133387627,0.5233915074127253
moving_goal,4,vlash,0.0,nan,0.023333333333333334,1.9036738579628427,86.18415468005338,3.1681131371514635
moving_goal,4,vlash,0.0,nan,0.03222222222222222,1.6490765900273188,80.79308806661233,0.062315697095426614
moving_goal,4,vlash,0.0,nan,0.04777777777777778,0.7939391538021527,79.34589970152479,0.5981155561064249
moving_goal,4,vlash,0.0,nan,0.016666666666666666,2.28103698128064,78.85348361017849,1.186671797841928
moving_goal,4,vlash,0.0,nan,0.021111111111111112,1.8439721669369762,85.53173186362004,1.0684234063610667
moving_goal,4,vlash,0.0,nan,0.023333333333333334,1.7879693774555212,80.40143633307596,0.2848791404240689
moving_goal,4,vlash,0.0,nan,0.01888888888888889,1.8821242124869584,85.76461620776408,3.1592875873011383
moving_goal,4,vlash,0.0,nan,0.04888888888888889,0.7911494163363846,69.96936925891933,0.6440176657442862
moving_goal,4,vlash,0.0,nan,0.021111111111111112,2.084097647008883,84.5192879377436,1.3629688500372659
moving_goal,6,synchronous,0.0,nan,0.027777777777777776,1.708899255434196,110.83437286853088,0.736133533430019
moving_goal,6,synchronous,1.0,12.13999999999983,0.06444444444444444,1.9897074477132235,110.3551271922853,0.18228788704616505
moving_goal,6,synchronous,0.0,nan,0.03,1.6769134550707907,109.8430064491137,0.852038670816345
